t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,RATING1,RATING2,RATING3,,,
183,"2,5",1,"0,5792349727",0,"0,4644808743",0,"0,3770491803",0,"0,2786885246",0,"0,1475409836",0,"0,1038251366",0,"0,03278688525",0,"0,01639344262",0,"0,4333333333","0,4986320084","-0,5139178915","0,1220510515","-0,05","-0,06666666667","-0,05","-0,08333333333","-0,1166666667","-0,06666666667"
184,"1,27",1,"0,5815217391",1,"0,4673913043",0,"0,375",0,"0,277173913",0,"0,1467391304",0,"0,1032608696",0,"0,03260869565",0,"0,01630434783",1,"0,4333333333","0,5008190014","-0,4527253937","0,06119249782","-0,03333333333","-0,05","-0,06666666667","-0,08333333333","-0,1","-0,08333333333"
185,1,0,"0,5783783784",0,"0,4648648649",0,"0,372972973",0,"0,2756756757",0,"0,1459459459",0,"0,1027027027",0,"0,03243243243",0,"0,01621621622",0,"0,4333333333","0,4986320084","-0,3524331704","0,1002922233","-0,03333333333","-0,05","-0,06666666667","-0,06666666667","-0,1166666667","-0,08333333333"
186,"1,92",0,"0,5752688172",0,"0,4623655914",0,"0,3709677419",0,"0,2741935484",0,"0,1451612903",0,"0,1021505376",0,"0,03225806452",0,"0,01612903226",0,"0,4333333333","0,4986320084","-0,2771358289","0,07529734151","-0,03333333333","-0,05","-0,06666666667","-0,06666666667","-0,1166666667","-0,08333333333"
187,"2,7",1,"0,577540107",0,"0,4598930481",0,"0,3689839572",0,"0,2727272727",0,"0,1443850267",0,"0,1016042781",0,"0,0320855615",0,"0,01604278075",0,"0,4166666667","0,4958847037","-0,1435217861","0,1336140428","-0,03333333333","-0,08333333333","-0,06666666667","-0,08333333333","-0,15","-0,1"
188,"1,03",1,"0,579787234",1,"0,4627659574",1,"0,3723404255",0,"0,2712765957",0,"0,1436170213",0,"0,1010638298",0,"0,03191489362",0,"0,01595744681",1,"0,4166666667","0,4986320084","-0,08229296571","0,06122882038","-0,01666666667","-0,08333333333","-0,06666666667","-0,1","-0,1666666667","-0,1166666667"
189,"3,74",0,"0,5767195767",0,"0,4603174603",0,"0,3703703704",0,"0,2698412698",0,"0,1428571429",0,"0,1005291005",0,"0,03174603175",0,"0,01587301587",0,"0,4166666667","0,4958847037","0,02131257613","0,1036055418","-0,01666666667","-0,06666666667","-0,06666666667","-0,1","-0,1666666667","-0,1166666667"
190,"13,58",1,"0,5789473684",1,"0,4631578947",1,"0,3736842105",1,"0,2736842105",0,"0,1421052632",0,"0,1",0,"0,03157894737",0,"0,01578947368",1,"0,4","0,4958847037","0,1521101552","0,1307975791","-0,03333333333","-0,06666666667","-0,06666666667","-0,1","-0,1833333333","-0,1166666667"
191,"1,23",1,"0,5811518325",1,"0,4659685864",1,"0,3769633508",1,"0,277486911",1,"0,1465968586",1,"0,1047120419",0,"0,03141361257",0,"0,01570680628",1,"0,4166666667","0,4986320084","0,2457874271","0,09367727194","-0,01666666667","-0,05","-0,05","-0,08333333333","-0,1666666667","-0,1166666667"
192,"1,09",0,"0,578125",0,"0,4635416667",0,"0,375",0,"0,2760416667",0,"0,1458333333",0,"0,1041666667",0,"0,03125",0,"0,015625",0,"0,4333333333","0,4986320084","0,3365485768","0,09076114968",0,"-0,03333333333","-0,03333333333","-0,05","-0,15","-0,1166666667"
193,"1,19",0,"0,5751295337",0,"0,4611398964",0,"0,3730569948",0,"0,274611399",0,"0,1450777202",0,"0,103626943",0,"0,0310880829",0,"0,01554404145",0,"0,4166666667","0,4958847037","0,5118270206","0,1752784438",0,"-0,03333333333","-0,06666666667","-0,05","-0,15","-0,15"
194,"1,14",0,"0,5721649485",0,"0,4587628866",0,"0,3711340206",0,"0,2731958763",0,"0,1443298969",0,"0,1030927835",0,"0,03092783505",0,"0,01546391753",0,"0,4166666667","0,4958847037","0,6297419212","0,1179149006",0,"-0,01666666667","-0,06666666667","-0,05","-0,1333333333","-0,1333333333"
195,"1,07",0,"0,5692307692",0,"0,4564102564",0,"0,3692307692",0,"0,2717948718",0,"0,1435897436",0,"0,1025641026",0,"0,03076923077",0,"0,01538461538",0,"0,4166666667","0,4958847037","0,748724678","0,1189827567",0,"-0,01666666667","-0,08333333333","-0,06666666667","-0,1166666667","-0,1333333333"
196,"8,06",0,"0,5663265306",0,"0,4540816327",0,"0,3673469388",0,"0,2704081633",0,"0,1428571429",0,"0,1020408163",0,"0,0306122449",0,"0,01530612245",0,"0,4166666667","0,4958847037","0,8091872847","0,06046260674","0,01666666667","-0,01666666667","-0,06666666667","-0,08333333333","-0,1333333333","-0,1166666667"
197,"1,01",1,"0,5685279188",1,"0,4568527919",1,"0,3705583756",1,"0,2741116751",1,"0,1472081218",0,"0,1015228426",0,"0,03045685279",0,"0,0152284264",1,"0,4166666667","0,4986320084","0,8331385599","0,02395127515",0,"-0,01666666667","-0,06666666667","-0,08333333333","-0,1333333333","-0,1333333333"
198,"3,05",0,"0,5656565657",0,"0,4545454545",0,"0,3686868687",0,"0,2727272727",0,"0,1464646465",0,"0,101010101",0,"0,0303030303",0,"0,01515151515",0,"0,4166666667","0,4958847037","0,8504283735","0,0172898136","-0,01666666667","-0,01666666667","-0,06666666667","-0,08333333333","-0,1166666667","-0,1333333333"
199,"5,07",1,"0,567839196",1,"0,4572864322",1,"0,3718592965",0,"0,2713567839",0,"0,1457286432",0,"0,1005025126",0,"0,03015075377",0,"0,01507537688",1,"0,4166666667","0,4986320084","0,8749871024","0,02455872896",0,0,"-0,08333333333","-0,06666666667","-0,1","-0,15"
200,"1,65",1,"0,57",1,"0,46",1,"0,375",1,"0,275",0,"0,145",0,"0,1",0,"0,03",0,"0,015",1,"0,4333333333","0,5008190014","0,8969817554","0,02199465297","0,01666666667","0,01666666667","-0,06666666667","-0,05","-0,08333333333","-0,15"
201,"2,83",0,"0,5671641791",0,"0,4577114428",0,"0,3731343284",0,"0,2736318408",0,"0,144278607",0,"0,09950248756",0,"0,02985074627",0,"0,01492537313",0,"0,45","0,5008190014","0,9047000499","0,007718294503","0,03333333333","0,03333333333","-0,03333333333","-0,03333333333","-0,06666666667","-0,1333333333"
202,"2,46",1,"0,5693069307",1,"0,4603960396",1,"0,3762376238",0,"0,2722772277",0,"0,1435643564",0,"0,09900990099",0,"0,0297029703",0,"0,01485148515",1,"0,4333333333","0,5008190014","0,9044850764","-0,0002149735051","0,01666666667","0,03333333333","-0,03333333333","-0,03333333333","-0,08333333333","-0,15"
203,1,1,"0,5714285714",1,"0,4630541872",0,"0,3743842365",0,"0,2709359606",0,"0,1428571429",0,"0,09852216749",0,"0,02955665025",0,"0,01477832512",1,"0,4333333333","0,5008190014","0,9046448504","0,0001597740564","0,01666666667","0,01666666667","-0,03333333333","-0,03333333333","-0,08333333333","-0,15"
204,"1,38",0,"0,568627451",0,"0,4607843137",0,"0,3725490196",0,"0,2696078431",0,"0,1421568627",0,"0,09803921569",0,"0,02941176471",0,"0,01470588235",0,"0,45","0,5008190014","0,9053736999","0,0007288494099","0,03333333333","0,01666666667","-0,01666666667","-0,01666666667","-0,06666666667","-0,1333333333"
205,"3,67",0,"0,5658536585",0,"0,4585365854",0,"0,3707317073",0,"0,2682926829",0,"0,1414634146",0,"0,09756097561",0,"0,02926829268",0,"0,01463414634",0,"0,4333333333","0,4986320084","0,9100137004","0,004640000578","0,01666666667","0,01666666667","-0,01666666667","-0,05","-0,08333333333","-0,1333333333"
206,"2,05",1,"0,567961165",1,"0,4611650485",1,"0,3737864078",0,"0,2669902913",0,"0,140776699",0,"0,09708737864",0,"0,02912621359",0,"0,0145631068",1,"0,4166666667","0,4986320084","0,9146985893","0,004684888908","-0,01666666667",0,"-0,01666666667","-0,06666666667","-0,1","-0,1333333333"
207,"4,05",1,"0,5700483092",0,"0,4589371981",0,"0,3719806763",0,"0,2657004831",0,"0,1400966184",0,"0,09661835749",0,"0,02898550725",0,"0,01449275362",1,"0,4333333333","0,5008190014","0,9136115566","-0,001087032727","-0,01666666667","0,01666666667",0,"-0,06666666667","-0,06666666667","-0,1"
