,Rodada,level,apostar,acerto,contagem,odd,odd_entrada,odd_saida,media80,desvpad80geral,percentil80geral,cv80,roc80,media160,desvpad160geral,percentil160geral,cv160,roc160,media320,desvpad320geral,percentil320geral,cv320,roc320,media640,desvpad640geral,percentil640geral,cv640,roc640
305,305.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,6.45,2.9491524206117257,5.7875,2.1870690558143866,11.44708423326135,6.11875,3.0666999262236274,0.0,0.5011971278812873,0.4675028506271454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,306.0,1.0,0.0,1.0,5.0,8.47,10.0,10.0,6.4375,2.970032617666008,5.7875,2.167484613370641,11.231101511879055,6.1125,3.076092285676748,0.0,0.5032461817058075,0.8319112627986335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,307.0,1.0,0.0,1.0,5.0,3.97,9.0,9.0,6.425,2.9528587842970073,5.7875,2.1758575229426733,8.668076109936578,6.16875,3.0643553053619614,0.0,0.49675465943051045,2.3451704545454555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308.0,1.0,0.0,1.0,5.0,2.76,8.0,8.0,6.475,2.962157153157138,5.7875,2.1859069810319784,9.978768577494684,6.18125,3.0717907541855776,0.0,0.496953003710508,2.4401071025930117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,309.0,1.0,0.0,0.0,5.0,1.1,2.0,2.0,6.4875,2.9664530587892335,5.7875,2.186955219391839,10.897435897435901,6.16875,3.060273425284087,0.0,0.4960929564796899,1.780936454849506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310.0,1.0,0.0,1.0,5.0,3.8,9.0,9.0,6.4125,3.002889233721417,5.7875,2.1354434016379367,8.456659619450317,6.1625,3.0677506010104536,0.0,0.49780942815585455,2.02361111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,311.0,1.0,0.0,1.0,5.0,8.57,10.0,10.0,6.4125,3.002889233721417,5.7875,2.1354434016379367,8.227848101265819,6.16875,3.0725027969881493,0.0,0.4980754280831853,1.9066629955947108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,312.0,1.0,0.0,1.0,5.0,2.51,7.0,7.0,6.4375,3.0242509403156346,5.7875,2.128626270453646,7.291666666666667,6.21875,3.0693482105326533,0.0,0.4935635313419342,3.1902472527472505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,313.0,1.0,0.0,1.0,5.0,16.26,11.0,11.0,6.4,2.99833287011299,5.7875,2.1345195070882244,6.889352818371616,6.19375,3.0465079907165844,0.0,0.4918680913366837,2.2204125950054245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,314.0,1.0,0.0,1.0,5.0,1.66,5.0,5.0,6.4625,3.041150070285911,5.7875,2.125018447179897,8.385744234800837,6.2125,3.06673177014228,0.0,0.4936389167231034,2.3156620021528624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,6.3875,3.002056586741829,5.7875,2.1277080612702366,5.797101449275371,6.2125,3.06673177014228,0.0,0.4936389167231034,2.433083511777313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,316.0,1.0,0.0,0.0,5.0,1.17,3.0,3.0,6.3875,3.002056586741829,5.7875,2.1277080612702366,7.352941176470589,6.16875,3.0907561271475306,0.0,0.501034427906388,1.5027866242038286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,317.0,1.0,0.0,0.0,5.0,1.38,4.0,4.0,6.3375,3.024664237564229,5.7875,2.095273889013085,5.186721991701244,6.18125,3.0738247245898718,0.0,0.49728205857874563,2.2560975609756184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,318.0,1.0,0.0,1.0,5.0,4.96,9.0,9.0,6.375,2.9764702249476644,5.7875,2.141798680385621,6.471816283924847,6.18125,3.0738247245898718,0.0,0.49728205857874563,2.4769007391763487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,319.0,1.0,0.0,1.0,5.0,4.89,9.0,9.0,6.45,2.966057989992778,5.7875,2.174603470923947,8.631578947368423,6.19375,3.081186611924049,0.0,0.49746706146099684,2.579926624737936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,320.0,1.0,0.0,1.0,5.0,1.97,6.0,6.0,6.5125,2.9664530587892335,5.7875,2.195382792491615,10.381355932203386,6.20625,3.088480360549505,0.0,0.49764034006839963,2.6840530697190363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,321.0,1.0,0.0,1.0,5.0,2.75,8.0,8.0,6.5375,2.953573048021667,5.7875,2.2134207936312538,10.8050847457627,6.21875,3.0835691069765243,0.0,0.4958503086595416,3.1088082901554404,6.125,3.1419540098480114,0.0,0.5129720832404917,,0.0,0.0,0.0,0.0,0.0
322,322.0,1.0,0.0,1.0,5.0,3.91,9.0,9.0,6.525,2.945229193118933,5.7875,2.2154472783458217,8.750000000000007,6.2625,3.0587732426579124,0.0,0.4884268650950758,4.266389177939656,6.134375,3.143058758498638,0.0,0.512368213305942,25.250000000000007,0.0,0.0,0.0,0.0,0.0
323,323.0,1.0,0.0,1.0,5.0,1.87,6.0,6.0,6.5625,2.957379541080245,5.7875,2.2190252921013003,8.471074380165293,6.30625,3.0475335826697627,0.0,0.4832560686096749,5.987394957983196,6.128125,3.135356277103927,0.0,0.5116338646982441,-21.171874999999996,0.0,0.0,0.0,0.0,0.0
324,324.0,1.0,0.0,1.0,5.0,1.99,6.0,6.0,6.575,2.9528587842970073,5.7875,2.2266557530502844,10.04184100418411,6.275,3.024793381373346,0.0,0.48203878587623045,4.9111807732497414,6.128125,3.135356277103927,0.0,0.5116338646982441,-14.431818181818173,0.0,0.0,0.0,0.0,0.0
325,325.0,1.0,0.0,0.0,5.0,1.26,3.0,3.0,6.5875,2.948278099162289,5.7875,2.2343550297618617,11.41649048625794,6.25,3.010398644698074,0.0,0.48166378315169184,3.519668737060048,6.14375,3.1221924888609927,0.0,0.5081900287057567,8.695652173913043,0.0,0.0,0.0,0.0,0.0
326,326.0,1.0,0.0,1.0,5.0,6.18,10.0,10.0,6.5375,2.9746585938557724,5.7875,2.1977311996419893,11.276595744680845,6.20625,3.006444900127059,0.0,0.4844221389932824,2.5826446280991737,6.128125,3.125373415189775,0.0,0.5100048408264805,0.1008064516128975,0.0,0.0,0.0,0.0,0.0
327,327.0,1.0,0.0,0.0,5.0,1.04,1.0,1.0,6.55,2.987055406248769,5.7875,2.1927949465877767,11.016949152542363,6.225,3.02065804089109,0.0,0.4852462716290908,2.680412371134015,6.14375,3.132185488999654,0.0,0.5098165597557931,3.7499999999999942,0.0,0.0,0.0,0.0,0.0
328,328.0,1.0,0.0,0.0,5.0,1.05,2.0,2.0,6.5,3.0454884665682123,5.7875,2.1343045857351353,10.874200426439236,6.18125,3.0452255150481053,0.0,0.4926552906043446,2.2750775594622574,6.1125,3.13346353896132,0.0,0.5126320718137128,-7.938829787234039,0.0,0.0,0.0,0.0,0.0
329,329.0,1.0,0.0,1.0,5.0,12.11,11.0,11.0,6.4875,3.0618366628545033,5.7875,2.118826284466724,10.425531914893615,6.18125,3.0452255150481053,0.0,0.4926552906043446,2.8066528066528096,6.096875,3.141455114174799,0.0,0.51525660509274,-8.42592592592592,0.0,0.0,0.0,0.0,0.0
330,330.0,1.0,0.0,0.0,5.0,1.2,3.0,3.0,6.5625,3.0977562444453244,5.7875,2.1184688148938147,11.702127659574469,6.21875,3.0673112717003472,0.0,0.49323598338900054,3.322949117341644,6.11875,3.151134468330414,0.0,0.5149964401765742,-3.5021551724137963,0.0,0.0,0.0,0.0,0.0
331,331.0,1.0,0.0,0.0,5.0,1.41,4.0,4.0,6.5375,3.1182677482858976,5.7875,2.0965165687243,12.715517241379306,6.16875,3.0541403761942574,0.0,0.4950987438612778,2.1739130434782696,6.103125,3.1541623665206266,0.0,0.5168110380371738,-6.534090909090902,0.0,0.0,0.0,0.0,0.0
332,332.0,1.0,0.0,1.0,5.0,9.04,10.0,10.0,6.5625,3.089675347022726,5.7875,2.1240095682945324,15.131578947368418,6.13125,3.0436858309457633,0.0,0.4964217461277494,1.6580310880828957,6.08125,3.1443836339575357,0.0,0.5170620569714345,-12.41071428571429,0.0,0.0,0.0,0.0,0.0
333,333.0,1.0,0.0,0.0,5.0,1.13,2.0,2.0,6.55,3.0736785778607367,5.7875,2.1309970558335882,13.41991341991341,6.1625,3.057547015174092,0.0,0.49615367386192166,2.8154327424400294,6.078125,3.139987497487052,0.0,0.516604626835916,-15.965909090909092,0.0,0.0,0.0,0.0,0.0
334,334.0,1.0,0.0,1.0,5.0,2.1,7.0,7.0,6.4375,3.0734498125071115,5.7875,2.0945518530360268,10.04273504273505,6.14375,3.0737738917330923,0.0,0.5003090769860578,3.039832285115295,6.053125,3.1405099481413843,0.0,0.5188245655163878,-18.50127551020408,0.0,0.0,0.0,0.0,0.0
335,335.0,1.0,0.0,1.0,5.0,4.51,9.0,9.0,6.4625,3.0697872483284567,5.7875,2.105194750391554,9.766454352441617,6.175,3.0568570460523663,0.0,0.49503757830807554,4.109589041095881,6.053125,3.1405099481413843,0.0,0.5188245655163878,-17.666666666666668,0.0,0.0,0.0,0.0,0.0
336,336.0,1.0,0.0,1.0,5.0,1.64,5.0,5.0,6.5,3.082207001484488,5.7875,2.108878474699913,11.349036402569586,6.16875,3.050044825490275,0.0,0.4944348248008551,3.785488958990545,6.05625,3.1429422421514523,0.0,0.5189584713562769,-18.113938053097343,0.0,0.0,0.0,0.0,0.0
337,337.0,1.0,0.0,0.0,5.0,1.3,4.0,4.0,6.4625,3.081978869168314,5.7875,2.0968670696123026,11.422413793103457,6.13125,3.0272138076951225,0.0,0.4937351776057285,2.081165452653486,6.06875,3.130738481173412,0.0,0.5158786374745066,-13.947368421052635,0.0,0.0,0.0,0.0,0.0
338,338.0,1.0,0.0,0.0,5.0,1.16,3.0,3.0,6.4375,3.0937184341824,5.7906249999999995,2.0808293117021446,10.278372591006416,6.1375,3.02176996973628,0.0,0.49234541258432263,2.1852237252861695,6.071875,3.1281718278213235,0.0,0.5151904194044382,-10.822649572649576,0.0,0.0,0.0,0.0,0.0
339,339.0,1.0,0.0,0.0,5.0,1.15,3.0,3.0,6.3375,3.0738564946984757,5.793749999999999,2.0617423132571013,8.565310492505352,6.0875,3.007049010242434,0.0,0.4939710899782232,1.352757544224778,6.046875,3.120645403498289,0.0,0.5160757256431279,-14.39453124999999,0.0,0.0,0.0,0.0,0.0
340,340.0,1.0,0.0,1.0,5.0,1.85,6.0,6.0,6.3625,3.038271506959179,5.796875,2.094118312147764,10.412147505422988,6.0625,3.015973101670504,0.0,0.49748009924461917,0.7268951194184868,6.040625,3.124735926342417,0.0,0.5172868579563235,-13.392857142857142,0.0,0.0,0.0,0.0,0.0
341,341.0,1.0,0.0,1.0,5.0,3.33,8.0,8.0,6.4125,2.998723686837452,5.8,2.1384097601746106,11.279826464208233,6.0875,2.998723686837452,0.0,0.4926034803839756,1.9895287958115244,6.028125,3.1168628433691143,0.0,0.5170534525029117,-14.86013986013986,0.0,0.0,0.0,0.0,0.0
342,342.0,1.0,0.0,1.0,5.0,5.55,10.0,10.0,6.5,2.9410882339705484,5.8,2.210066302983649,13.537117903930138,6.1125,2.9978898829009712,0.0,0.490452332580936,2.4083769633507823,6.040625,3.1167249813506164,0.0,0.5159606797890312,-12.67857142857143,0.0,0.0,0.0,0.0,0.0
343,343.0,1.0,0.0,1.0,5.0,1.61,5.0,5.0,6.5,2.9410882339705484,5.8,2.210066302983649,12.311015118790504,6.14375,3.0121563600683148,0.0,0.49027977376493426,3.582718651211793,6.0375,3.1122489858621534,0.0,0.515486374469922,-14.454113924050633,0.0,0.0,0.0,0.0,0.0
344,344.0,1.0,0.0,1.0,5.0,3.29,8.0,8.0,6.5,2.9410882339705484,5.8,2.210066302983649,12.311015118790504,6.14375,3.0121563600683148,0.0,0.49027977376493426,3.691983122362869,6.034375,3.1127870726047098,0.0,0.5158424977905267,-13.837652439024389,0.0,0.0,0.0,0.0,0.0
345,345.0,1.0,0.0,1.0,5.0,1.93,6.0,6.0,6.4625,2.9023428036674095,5.8,2.2266494474167438,10.470085470085483,6.15625,3.015681670451973,0.0,0.4898569210886453,3.7934668071654314,6.04375,3.1141750011038236,0.0,0.5152719753636109,-12.573964497041423,0.0,0.0,0.0,0.0,0.0
346,346.0,1.0,0.0,1.0,5.0,1.6,5.0,5.0,6.4125,2.875298897506136,5.8,2.230202921011733,7.999999999999995,6.175,3.0053078045351693,0.0,0.48668952300164686,4.994686503719451,6.028125,3.1017872242265425,0.0,0.5145525721889547,-14.236111111111116,0.0,0.0,0.0,0.0,0.0
347,347.0,1.0,0.0,0.0,5.0,1.23,3.0,3.0,6.3875,2.8787746959427025,5.8,2.218825950152486,6.237006237006237,6.2,2.978674201721296,0.0,0.4804313228582735,5.7569296375266585,6.03125,3.1002457059884785,0.0,0.5140303761224421,-12.39130434782608,0.0,0.0,0.0,0.0,0.0
348,348.0,1.0,0.0,0.0,5.0,1.02,1.0,1.0,6.3875,2.8787746959427025,5.8,2.218825950152486,8.03382663847781,6.15,2.964793416074719,0.0,0.48208023025605184,4.6808510638297935,6.0125,3.100378001147602,0.0,0.515655384806254,-13.96373056994818,0.0,0.0,0.0,0.0,0.0
349,349.0,1.0,0.0,0.0,5.0,1.21,3.0,3.0,6.325,2.9401317997668066,5.8,2.1512641033649107,6.7510548523206815,6.125,2.991132728582936,0.0,0.48834820058496914,4.81283422459893,5.984375,3.104896271918758,0.0,0.5188338417827689,-15.517241379310345,0.0,0.0,0.0,0.0,0.0
350,350.0,1.0,0.0,0.0,5.0,1.22,3.0,3.0,6.3375,2.9237978298781195,5.8,2.1675575291962588,8.102345415778261,6.1,3.0004166377355,0.0,0.4918715799566394,3.8297872340425467,5.9875,3.1013857789704264,0.0,0.5179767480535159,-13.707317073170733,0.0,0.0,0.0,0.0,0.0
351,351.0,1.0,0.0,1.0,5.0,3.15,8.0,8.0,6.2625,2.931483199678961,5.8,2.1362905987951195,6.595744680851066,6.06875,3.006496871360421,0.0,0.49540628158359157,2.6427061310782243,5.990625,3.0978681555829644,0.0,0.5171193582611104,-12.047101449275372,0.0,0.0,0.0,0.0,0.0
352,352.0,1.0,0.0,1.0,5.0,1.67,5.0,5.0,6.2375,2.907936338711699,5.8,2.1449919370529944,5.274261603375527,6.08125,3.0103402527787453,0.0,0.49501997990195196,3.290870488322711,5.984375,3.091784413469833,0.0,0.5166428262717214,-13.125000000000004,0.0,0.0,0.0,0.0,0.0
353,353.0,1.0,0.0,0.0,5.0,1.28,3.0,3.0,6.2375,2.9079363387116985,5.8,2.144991937052995,5.944798301486194,6.0625,3.0076724805071446,0.0,0.4961109246197352,3.0818278427205166,5.971875,3.087650236729381,0.0,0.5170319601012046,-14.15929203539823,0.0,0.0,0.0,0.0,0.0
354,354.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,6.1875,2.9287102536782297,5.8,2.1127047280382163,4.872881355932197,6.04375,3.0173392148547036,0.0,0.4992495081455559,3.311965811965821,5.946875,3.079213005684245,0.0,0.5177867376873139,-15.846518987341767,0.0,0.0,0.0,0.0,0.0
355,355.0,1.0,0.0,1.0,5.0,22.51,11.0,11.0,6.125,2.984857618044787,5.8,2.0520241779613406,3.813559322033892,6.0125,3.0434098885953564,0.0,0.5061804388516186,2.3404255319148968,5.94375,3.0837211186324875,0.0,0.5188174332084101,-14.466527196652715,0.0,0.0,0.0,0.0,0.0
356,356.0,1.0,0.0,1.0,5.0,9.05,10.0,10.0,6.1375,3.0030973593941304,5.8,2.043723284828245,2.5052192066805907,6.0625,3.059181875926961,0.0,0.5046073197405296,2.972399150743097,5.975,3.0841327792428133,0.0,0.5161728500824793,-11.58854166666666,0.0,0.0,0.0,0.0,0.0
357,357.0,1.0,0.0,1.0,5.0,35.78,11.0,11.0,6.2,3.0306764921383476,5.8,2.045747877110262,3.1185031185031185,6.10625,3.0651200527059292,0.0,0.5019643893888932,4.491978609625671,5.975,3.0841327792428133,0.0,0.5161728500824793,-12.07,0.0,0.0,0.0,0.0,0.0
358,358.0,1.0,0.0,1.0,5.0,2.53,7.0,7.0,6.225,3.0617601147052653,5.8,2.033144259114904,2.2587268993839715,6.15625,3.079258991624446,0.0,0.5001842016851892,5.573419078242233,5.99375,3.0963625332799776,0.0,0.5165985456984321,-10.674019607843139,0.0,0.0,0.0,0.0,0.0
359,359.0,1.0,0.0,0.0,5.0,1.23,3.0,3.0,6.275,3.041278514046354,5.8,2.0632769971636864,3.5051546391752635,6.16875,3.0785992654939682,0.0,0.49906371071837374,6.472491909385113,5.98125,3.084177108646648,0.0,0.5156408959074855,-11.874999999999998,0.0,0.0,0.0,0.0,0.0
360,360.0,1.0,0.0,1.0,5.0,20.09,11.0,11.0,6.25,3.0598202561588486,5.8,2.042603642295626,2.669404517453793,6.16875,3.0785992654939682,0.0,0.49906371071837374,6.472491909385113,5.98125,3.084177108646648,0.0,0.5156408959074855,-10.564591078066917,0.0,0.0,0.0,0.0,0.0
361,361.0,1.0,0.0,1.0,5.0,3.93,9.0,9.0,6.275,3.0902063037926775,5.8,2.030608763013187,2.240325865580451,6.20625,3.100598480535653,0.0,0.49959290723635896,7.351351351351348,5.99375,3.0963625332799776,0.0,0.5165985456984321,-10.054347826086964,0.0,0.0,0.0,0.0,0.0
362,362.0,1.0,0.0,1.0,5.0,1.74,6.0,6.0,6.3375,3.094122452327962,5.8,2.0482382638837646,3.258655804480654,6.2375,3.103400352838802,0.0,0.49753913472365563,8.596300326441774,5.990625,3.092820251707978,0.0,0.5162767243331002,-10.581293706293708,0.0,0.0,0.0,0.0,0.0
363,363.0,1.0,0.0,0.0,5.0,1.44,4.0,4.0,6.3625,3.083195379796746,5.8,2.063605842721338,4.517453798767958,6.225,3.1003024046050736,0.0,0.49804054692450983,8.026030368763548,5.99375,3.0923229031748933,0.0,0.515924571958272,-10.15463917525774,0.0,0.0,0.0,0.0,0.0
364,364.0,1.0,0.0,1.0,5.0,3.86,9.0,9.0,6.3375,3.094122452327962,5.8,2.0482382638837646,3.048780487804878,6.24375,3.0776347959918833,0.0,0.4929144818405418,8.351409978308029,6.003125,3.0816984333926962,0.0,0.5133490362757225,-8.054366438356155,0.0,0.0,0.0,0.0,0.0
365,365.0,1.0,0.0,1.0,5.0,1.58,5.0,5.0,6.4375,3.0489496142114256,5.8,2.1113828742837333,6.846473029045637,6.23125,3.0623150454353976,0.0,0.491444741494146,7.089151450053715,6.025,3.078047270592185,0.0,0.5108792150360473,-6.74319727891156,0.0,0.0,0.0,0.0,0.0
366,366.0,1.0,0.0,0.0,5.0,1.1,2.0,2.0,6.375,3.0264459354166564,5.803125,2.1064311525929647,4.938271604938269,6.225,3.063800744173811,0.0,0.492176826373303,7.212055974165757,6.015625,3.0765859096366865,0.0,0.511432462900644,-7.243377483443717,0.0,0.0,0.0,0.0,0.0
367,367.0,1.0,0.0,1.0,5.0,10.01,11.0,11.0,6.3,3.0594117081556713,5.80625,2.059219418950932,3.4907597535934207,6.19375,3.081186611924049,0.0,0.49746706146099684,6.673842841765326,6.0,3.084234102658227,0.0,0.5140390171097046,-7.795307443365703,0.0,0.0,0.0,0.0,0.0
368,368.0,1.0,0.0,0.0,5.0,1.11,2.0,2.0,6.4125,3.0646930923014133,5.809375,2.0923791736628905,5.7731958762886535,6.2375,3.0993698956400797,0.0,0.49689296924089454,7.6591154261057115,6.015625,3.096834005783164,0.0,0.5147983801821363,-6.932539682539682,0.0,0.0,0.0,0.0,0.0
369,369.0,1.0,0.0,0.0,5.0,1.11,2.0,2.0,6.3625,3.1034003528388023,5.8125,2.050170547341715,4.08997955010225,6.2375,3.0993698956400797,0.0,0.49689296924089454,8.714596949891067,5.9875,3.0923039549824334,0.0,0.5164599507277551,-8.159509202453995,0.0,0.0,0.0,0.0,0.0
370,370.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,6.3125,3.1408348810467577,5.8125,2.009815937186806,3.061224489795918,6.21875,3.115830296646465,0.0,0.5010380376516929,8.505997818974915,5.975,3.100302404605073,0.0,0.5188790635322298,-8.217243975903619,0.0,0.0,0.0,0.0,0.0
371,371.0,1.0,0.0,0.0,5.0,1.12,2.0,2.0,6.3,3.1599050618649924,5.8125,1.9937307851526738,2.6476578411405236,6.21875,3.115830296646465,0.0,0.5010380376516929,8.743169398907105,5.96875,3.1082991229127224,0.0,0.5207621567183619,-7.182835820895525,0.0,0.0,0.0,0.0,0.0
372,372.0,1.0,0.0,0.0,5.0,1.03,1.0,1.0,6.2125,3.180777224201657,5.8125,1.9531389852551762,1.4285714285714344,6.16875,3.1189378700929584,0.0,0.5056028968742384,7.516339869281053,5.953125,3.115634403195439,0.0,0.5233611595918848,-8.00986842105263,0.0,0.0,0.0,0.0,0.0
373,373.0,1.0,0.0,0.0,5.0,1.3,4.0,4.0,6.1125,3.2171173043580494,5.8125,1.8999928885775277,0.0,6.1125,3.13047021228441,0.0,0.5121423660178994,6.07375271149674,5.9375,3.1278736787153028,0.0,0.5267997774678405,-8.663793103448281,0.0,0.0,0.0,0.0,0.0
374,374.0,1.0,0.0,0.0,5.0,1.01,1.0,1.0,6.0625,3.2184769301643286,5.8125,1.883654949700218,-1.2219959266802474,6.1,3.1348843678834473,0.0,0.5139154701448274,5.513513513513507,5.940625,3.1254359070976006,0.0,0.5261123041931784,-7.891737891737899,0.0,0.0,0.0,0.0,0.0
375,375.0,1.0,0.0,1.0,5.0,5.05,10.0,10.0,5.95,3.2361242250568814,5.8125,1.838619158662062,-3.8383838383838356,6.06875,3.1605416367293757,0.0,0.5207895590903194,5.543478260869559,5.909375,3.1246859217167735,0.0,0.5287675806183858,-9.471685082872927,0.0,0.0,0.0,0.0,0.0
376,376.0,1.0,0.0,1.0,5.0,1.59,5.0,5.0,6.0125,3.265324447891817,5.8125,1.8413177912172969,-2.0366598778004072,6.075,3.167313530422904,0.0,0.5213684823741406,5.42299349240781,5.91875,3.132434905548717,0.0,0.5292392659849997,-9.451219512195118,0.0,0.0,0.0,0.0,0.0
377,377.0,1.0,0.0,0.0,5.0,1.44,4.0,4.0,5.9375,3.2184769301643286,5.8125,1.8448167033146463,-3.455284552845534,6.04375,3.1530677026508647,0.0,0.5217071690011772,4.202586206896558,5.921875,3.1310176435745296,0.0,0.5287206574901581,-9.262734584450397,0.0,0.0,0.0,0.0,0.0
378,378.0,1.0,0.0,1.0,5.0,2.96,8.0,8.0,5.9,3.2233522922572395,5.8125,1.8303925432452082,-5.030181086519114,6.05625,3.1409530301327337,0.0,0.5186300152953947,4.530744336569582,5.925,3.1285979287853527,0.0,0.5280334057021693,-8.18982712765957,0.0,0.0,0.0,0.0,0.0
379,379.0,1.0,0.0,1.0,5.0,6.05,10.0,10.0,5.9125,3.229526861631592,5.8125,1.830763530795635,-5.776892430278895,6.09375,3.1280922201079684,0.0,0.5133279540689999,5.748373101952274,5.928125,3.1301691622618417,0.0,0.5280201011722664,-7.718668407310711,0.0,0.0,0.0,0.0,0.0
380,380.0,1.0,0.0,1.0,5.0,1.64,5.0,5.0,5.9375,3.2532435737276115,5.8125,1.8251015841389122,-5.0,6.09375,3.1280922201079684,0.0,0.5133279540689999,5.405405405405405,5.9375,3.1378485862131718,0.0,0.5284797618885342,-7.812500000000003,0.0,0.0,0.0,0.0,0.0
381,381.0,1.0,0.0,1.0,5.0,2.8,8.0,8.0,5.9,3.2465366161495854,5.8125,1.8173212557194074,-5.410821643286565,6.06875,3.1207408475392504,0.0,0.5142312416130588,4.633620689655169,5.934375,3.1382827086441716,0.0,0.5288312094608398,-8.049242424242424,0.0,0.0,0.0,0.0,0.0
382,382.0,1.0,0.0,1.0,5.0,2.31,7.0,7.0,5.925,3.254900152078401,5.8125,1.8203323368357764,-5.577689243027897,6.1,3.114883625434504,0.0,0.5106366599072958,5.059203444564035,5.953125,3.1326391005628147,0.0,0.5262175916955909,-6.507537688442213,0.0,0.0,0.0,0.0,0.0
383,383.0,1.0,0.0,1.0,5.0,2.04,6.0,6.0,5.9125,3.2488219018591953,5.8125,1.8198904644839005,-5.964214711729623,6.1,3.114883625434504,0.0,0.5106366599072958,4.7210300429184455,5.9625,3.1312687125189367,0.0,0.5251603710723584,-5.920398009950248,0.0,0.0,0.0,0.0,0.0
384,384.0,1.0,0.0,1.0,5.0,2.7,8.0,8.0,5.85,3.1980462785894765,5.8125,1.8292418215349242,-8.771929824561404,6.13125,3.0885309513585906,0.0,0.5037359349820332,6.168831168831156,5.953125,3.126648002953802,0.0,0.525211213094602,-6.017335766423361,0.0,0.0,0.0,0.0,0.0
385,385.0,1.0,0.0,1.0,5.0,1.53,5.0,5.0,5.85,3.1980462785894765,5.8125,1.8292418215349242,-9.302325581395356,6.15,3.0907118921051184,0.0,0.5025547792040843,6.608884073672816,5.959375,3.1287337070091152,0.0,0.5250103755862175,-5.611510791366901,0.0,0.0,0.0,0.0,0.0
386,386.0,1.0,0.0,1.0,5.0,4.72,9.0,9.0,5.9,3.1527765540868895,5.8125,1.871366365101876,-8.34951456310679,6.16875,3.0745362963380347,0.0,0.4984050733678678,7.166123778501639,5.9625,3.1272741725023088,0.0,0.5244904272540559,-4.7580166270783835,0.0,0.0,0.0,0.0,0.0
387,387.0,1.0,0.0,0.0,5.0,1.05,2.0,2.0,5.8875,3.1384460725014853,5.8125,1.8759283619958436,-8.365758754863808,6.15625,3.0588945613570924,0.0,0.4968762739260252,5.80021482277122,5.9875,3.11947010724578,0.0,0.5209970951558714,-3.7174170616113695,0.0,0.0,0.0,0.0,0.0
388,388.0,1.0,0.0,1.0,5.0,8.33,10.0,10.0,5.8,3.1480152477394387,5.8125,1.8424307201704082,-10.424710424710423,6.1375,3.0750762185675984,0.0,0.5010307484427858,5.139186295503208,5.9875,3.11947010724578,0.0,0.5209970951558714,-3.015919811320746,0.0,0.0,0.0,0.0,0.0
389,389.0,1.0,0.0,0.0,5.0,1.04,1.0,1.0,5.825,3.173227851888358,5.8125,1.8356702612872875,-10.211946050096333,6.15625,3.0893908683590037,0.0,0.5018299887689752,5.573419078242233,5.99375,3.125493710999912,0.0,0.5214588047549383,-3.096064814814809,0.0,0.0,0.0,0.0,0.0
390,390.0,1.0,0.0,1.0,5.0,11.23,11.0,11.0,5.8125,3.1901949391847517,5.8125,1.8219889727131764,-9.356725146198826,6.1125,3.112449798791942,0.0,0.5091942411111562,4.264392324093817,5.9875,3.13346353896132,0.0,0.523334202749281,-3.043103448275858,0.0,0.0,0.0,0.0,0.0
391,391.0,1.0,0.0,0.0,5.0,1.44,4.0,4.0,5.8375,3.2227463055599026,5.8125,1.8113433222866808,-8.966861598440536,6.125,3.1279985613807435,0.0,0.5106936426744071,4.144527098831037,6.003125,3.145928358112276,0.0,0.5240484511170892,-2.777777777777775,0.0,0.0,0.0,0.0,0.0
392,392.0,1.0,0.0,0.0,5.0,1.01,1.0,1.0,5.7625,3.1946977556570197,5.8125,1.8037700091647286,-10.48543689320388,6.1,3.1288975694324033,0.0,0.5129340277758039,3.3898305084745637,6.0,3.147419578003543,0.0,0.5245699296672571,-2.8923766816143495,0.0,0.0,0.0,0.0,0.0
