,Odd,Odd_Categoria,odd_entrada
189162,31.92,11,11.0
189163,1.65,5,11.0
189164,9.71,10,5.0
189165,2.28,7,10.0
189166,1.34,4,7.0
189167,2.19,7,4.0
189168,3.25,8,7.0
189169,1.57,5,8.0
189170,3.24,8,5.0
189171,27.48,11,8.0
189172,2.41,7,11.0
189173,1.75,6,7.0
189174,16.27,11,6.0
189175,1.19,3,11.0
189176,4.0,9,3.0
189177,1.23,3,9.0
189178,1.19,3,3.0
189179,1.06,2,3.0
189180,1.38,4,2.0
189181,1.54,5,4.0
189182,1.38,4,5.0
189183,1.33,4,4.0
189184,4.89,9,4.0
189185,5.41,10,9.0
189186,1.28,3,10.0
189187,1.8,6,3.0
189188,84.47,11,6.0
189189,1.04,1,11.0
189190,5.57,10,1.0
189191,8.98,10,10.0
189192,36.38,11,10.0
189193,89.63,11,11.0
189194,2.51,7,11.0
189195,47.17,11,7.0
189196,2.49,7,11.0
189197,1.28,3,7.0
189198,1.0,1,3.0
189199,2.23,7,1.0
189200,4.71,9,7.0
189201,19.22,11,9.0
189202,1.45,5,11.0
189203,2.56,7,5.0
189204,1.21,3,7.0
189205,2.22,7,3.0
189206,8.54,10,7.0
189207,110.52,11,10.0
189208,1.13,2,11.0
189209,1.1,2,2.0
189210,2.2,7,2.0
189211,15.41,11,7.0
189212,1.82,6,11.0
189213,52.09,11,6.0
189214,1.09,2,11.0
189215,1.43,4,2.0
189216,1.57,5,4.0
189217,2.14,7,5.0
189218,1.05,2,7.0
189219,1.92,6,2.0
189220,4.5,9,6.0
189221,1.47,5,9.0
189222,1.18,3,5.0
189223,1.31,4,3.0
189224,7.02,10,4.0
189225,2.35,7,10.0
189226,2.11,7,7.0
189227,2.2,7,7.0
189228,1.1,2,7.0
189229,1.41,4,2.0
189230,2.44,7,4.0
189231,1.23,3,7.0
189232,4.16,9,3.0
189233,1.06,2,9.0
189234,1.32,4,2.0
189235,1.56,5,4.0
189236,2.93,8,5.0
189237,1.62,5,8.0
189238,6.25,10,5.0
189239,1.17,3,10.0
189240,1.18,3,3.0
189241,4.78,9,3.0
189242,1.83,6,9.0
189243,4.47,9,6.0
189244,1.07,2,9.0
189245,8.18,10,2.0
189246,4.71,9,10.0
189247,1.4,4,9.0
189248,2.76,8,4.0
189249,4.93,9,8.0
189250,1.63,5,9.0
189251,14.24,11,5.0
189252,2.85,8,11.0
189253,2.3,7,8.0
189254,1.12,2,7.0
189255,3.61,9,2.0
189256,5.97,10,9.0
189257,2.69,8,10.0
189258,1.84,6,8.0
189259,1.37,4,6.0
189260,2.46,7,4.0
189261,3.19,8,7.0
189262,1.08,2,8.0
189263,1.11,2,2.0
189264,1.18,3,2.0
189265,1.82,6,3.0
189266,1.23,3,6.0
189267,46.52,11,3.0
189268,1.0,1,11.0
189269,1.07,2,1.0
189270,1.44,4,2.0
189271,3.96,9,4.0
189272,1.47,5,9.0
189273,1.24,3,5.0
189274,4.33,9,3.0
189275,2.01,6,9.0
189276,8.19,10,6.0
189277,6.79,10,10.0
189278,2.74,8,10.0
189279,3.53,9,8.0
189280,5.71,10,9.0
189281,1.99,6,10.0
189282,4.64,9,6.0
189283,2.49,7,9.0
189284,6.77,10,7.0
189285,2.26,7,10.0
189286,1.62,5,7.0
189287,1.1,2,5.0
189288,1.14,2,2.0
189289,1.47,5,2.0
189290,4.42,9,5.0
189291,1.02,1,9.0
189292,1.26,3,1.0
189293,4.75,9,3.0
189294,1.63,5,9.0
189295,2.47,7,5.0
189296,1.45,5,7.0
189297,1.3,4,5.0
189298,1.26,3,4.0
189299,2.31,7,3.0
189300,1.16,3,7.0
189301,1.12,2,3.0
189302,1.27,3,2.0
189303,1.29,3,3.0
189304,3.68,9,3.0
189305,2.51,7,9.0
189306,1.33,4,7.0
189307,2.13,7,4.0
189308,1.59,5,7.0
189309,2.73,8,5.0
189310,9.87,10,8.0
189311,2.67,8,10.0
189312,1.06,2,8.0
189313,3.98,9,2.0
189314,1.2,3,9.0
189315,1.96,6,3.0
189316,2.15,7,6.0
189317,2.31,7,7.0
189318,1.88,6,7.0
189319,1.34,4,6.0
189320,1.95,6,4.0
189321,2.23,7,6.0
189322,1.31,4,7.0
189323,4.99,9,4.0
189324,2.69,8,9.0
189325,2.93,8,8.0
189326,1.36,4,8.0
189327,1.2,3,4.0
189328,4.44,9,3.0
189329,1.0,1,9.0
189330,1.43,4,1.0
189331,3.96,9,4.0
189332,1.13,2,9.0
189333,4.36,9,2.0
189334,1.35,4,9.0
189335,1.07,2,4.0
189336,1.06,2,2.0
189337,10.15,11,2.0
189338,0.0,1,11.0
189339,1.26,3,1.0
189340,2.06,6,3.0
189341,2.92,8,6.0
189342,7.17,10,8.0
189343,4.74,9,10.0
189344,1.07,2,9.0
189345,29.22,11,2.0
189346,1.23,3,11.0
189347,1.62,5,3.0
189348,6.97,10,5.0
189349,2.68,8,10.0
189350,2.43,7,8.0
189351,6.82,10,7.0
189352,1.07,2,10.0
189353,1.76,6,2.0
189354,1.01,1,6.0
189355,40.62,11,1.0
189356,1.28,3,11.0
189357,3.02,8,3.0
189358,1.3,4,8.0
189359,1.01,1,4.0
189360,1.11,2,1.0
189361,5.59,10,2.0
189362,2.75,8,10.0
189363,4.1,9,8.0
189364,2.15,7,9.0
189365,3.69,9,7.0
189366,1.94,6,9.0
189367,49.79,11,6.0
189368,1.74,6,11.0
189369,3.48,8,6.0
189370,1.16,3,8.0
189371,1.11,2,3.0
189372,15.73,11,2.0
189373,1.34,4,11.0
189374,2.45,7,4.0
189375,3.29,8,7.0
189376,3.54,9,8.0
189377,1.07,2,9.0
189378,2.06,6,2.0
189379,5.19,10,6.0
189380,1.51,5,10.0
189381,1.33,4,5.0
189382,1.12,2,4.0
189383,3.55,9,2.0
189384,5.23,10,9.0
189385,2.6,8,10.0
189386,1.41,4,8.0
189387,5.46,10,4.0
189388,1.46,5,10.0
189389,2.26,7,5.0
189390,3.43,8,7.0
189391,8.67,10,8.0
189392,1.27,3,10.0
189393,1.0,1,3.0
189394,1.03,1,1.0
189395,1.23,3,1.0
189396,1.17,3,3.0
189397,1.32,4,3.0
189398,1.11,2,4.0
189399,3.83,9,2.0
189400,1.29,3,9.0
189401,1.35,4,3.0
189402,3.05,8,4.0
189403,3.27,8,8.0
189404,1.61,5,8.0
189405,14.58,11,5.0
189406,1.24,3,11.0
189407,2.34,7,3.0
189408,1.08,2,7.0
189409,2.21,7,2.0
189410,1.42,4,7.0
189411,1.92,6,4.0
189412,1.72,6,6.0
189413,2.38,7,6.0
189414,1.8,6,7.0
189415,1.6,5,6.0
189416,1.63,5,5.0
189417,7.99,10,5.0
189418,5.8,10,10.0
189419,2.52,7,10.0
189420,1.78,6,7.0
189421,1.72,6,6.0
189422,1.72,6,6.0
189423,1.08,2,6.0
189424,2.29,7,2.0
189425,5.47,10,7.0
189426,2.38,7,10.0
189427,4.31,9,7.0
189428,3.55,9,9.0
189429,3.56,9,9.0
189430,2.33,7,9.0
189431,2.26,7,7.0
189432,2.01,6,7.0
189433,1.06,2,6.0
189434,2.93,8,2.0
189435,1803.91,11,8.0
189436,1.2,3,11.0
189437,2.71,8,3.0
189438,1.75,6,8.0
189439,1.24,3,6.0
189440,1.52,5,3.0
189441,2.3,7,5.0
189442,2.55,7,7.0
189443,3.57,9,7.0
189444,1.04,1,9.0
189445,2.86,8,1.0
189446,1.03,1,8.0
189447,1.2,3,1.0
189448,2.81,8,3.0
189449,1.36,4,8.0
189450,6.06,10,4.0
189451,1.17,3,10.0
189452,14.07,11,3.0
189453,1.71,6,11.0
189454,1.59,5,6.0
189455,1.68,5,5.0
189456,1.98,6,5.0
189457,1.81,6,6.0
189458,1.02,1,6.0
189459,2.08,6,1.0
189460,2.45,7,6.0
189461,228.02,11,7.0
189462,1.29,3,11.0
189463,2.7,8,3.0
189464,1.86,6,8.0
189465,10.04,11,6.0
189466,3.66,9,11.0
189467,1.8,6,9.0
189468,0.0,1,6.0
189469,1.24,3,1.0
189470,4.94,9,3.0
189471,1.12,2,9.0
189472,153.88,11,2.0
189473,1.74,6,11.0
189474,13.12,11,6.0
189475,1.85,6,11.0
189476,10.75,11,6.0
189477,1.47,5,11.0
189478,39.92,11,5.0
189479,1.11,2,11.0
189480,1.24,3,2.0
189481,3.39,8,3.0
189482,2.3,7,8.0
189483,1.15,3,7.0
189484,6.17,10,3.0
189485,1.33,4,10.0
189486,10.56,11,4.0
189487,1.6,5,11.0
189488,2.32,7,5.0
189489,1.24,3,7.0
189490,1.75,6,3.0
189491,1.11,2,6.0
189492,1.0,1,2.0
189493,2.44,7,1.0
189494,7.26,10,7.0
189495,4.32,9,10.0
189496,1.19,3,9.0
189497,1.06,2,3.0
189498,9.83,10,2.0
189499,1.5,5,10.0
189500,1.47,5,5.0
189501,1.69,5,5.0
189502,1.88,6,5.0
189503,2.11,7,6.0
189504,4.17,9,7.0
189505,8.42,10,9.0
189506,1.23,3,10.0
189507,1.12,2,3.0
189508,1.14,2,2.0
189509,1.77,6,2.0
189510,1.03,1,6.0
189511,1.44,4,1.0
189512,8.51,10,4.0
189513,1.77,6,10.0
189514,1.48,5,6.0
189515,1.33,4,5.0
189516,1.79,6,4.0
189517,86.99,11,6.0
189518,1.46,5,11.0
189519,1.92,6,5.0
189520,67.49,11,6.0
189521,1.91,6,11.0
189522,1.71,6,6.0
189523,4.92,9,6.0
189524,2.25,7,9.0
189525,3.44,8,7.0
189526,2.39,7,8.0
189527,1.88,6,7.0
189528,1.07,2,6.0
189529,1.29,3,2.0
189530,1.02,1,3.0
189531,2.53,7,1.0
189532,9.36,10,7.0
189533,3.91,9,10.0
189534,9.16,10,9.0
189535,1.38,4,10.0
189536,1.0,1,4.0
189537,3.51,9,1.0
189538,17.54,11,9.0
189539,1.21,3,11.0
189540,1.06,2,3.0
189541,1.06,2,2.0
189542,1.15,3,2.0
189543,13.21,11,3.0
189544,2.02,6,11.0
189545,35.99,11,6.0
189546,5.42,10,11.0
189547,1.09,2,10.0
189548,5.12,10,2.0
189549,5.88,10,10.0
189550,1.17,3,10.0
189551,1.12,2,3.0
189552,1.32,4,2.0
189553,1.63,5,4.0
189554,1.68,5,5.0
189555,1.6,5,5.0
189556,4.15,9,5.0
189557,1.95,6,9.0
189558,2.33,7,6.0
189559,1.06,2,7.0
189560,1.04,1,2.0
189561,12.41,11,1.0
189562,6.65,10,11.0
189563,1.36,4,10.0
189564,2.51,7,4.0
189565,6.2,10,7.0
189566,2.39,7,10.0
189567,1.46,5,7.0
189568,3.0,8,5.0
189569,1.1,2,8.0
189570,1.17,3,2.0
189571,2.66,8,3.0
189572,3.67,9,8.0
189573,1.87,6,9.0
189574,1.58,5,6.0
189575,1.07,2,5.0
189576,10.8,11,2.0
189577,3.5,9,11.0
189578,2.34,7,9.0
189579,2.76,8,7.0
189580,13.11,11,8.0
189581,2.34,7,11.0
189582,1.43,4,7.0
189583,1.35,4,4.0
189584,2.62,8,4.0
189585,1.19,3,8.0
189586,2.65,8,3.0
189587,1.25,3,8.0
189588,1.42,4,3.0
189589,6.78,10,4.0
189590,1.21,3,10.0
189591,1.32,4,3.0
189592,1.26,3,4.0
189593,2.19,7,3.0
189594,15.3,11,7.0
189595,1.34,4,11.0
189596,1.54,5,4.0
189597,2.43,7,5.0
189598,1.11,2,7.0
189599,5.32,10,2.0
189600,1.22,3,10.0
189601,1.84,6,3.0
189602,2.82,8,6.0
189603,1.11,2,8.0
189604,2.26,7,2.0
189605,4.58,9,7.0
189606,1.31,4,9.0
189607,1.7,6,4.0
189608,2.22,7,6.0
189609,1.34,4,7.0
189610,1.14,2,4.0
189611,1.88,6,2.0
189612,1.07,2,6.0
189613,1.15,3,2.0
189614,1.35,4,3.0
189615,3.49,8,4.0
189616,21.44,11,8.0
189617,66.77,11,11.0
189618,4.54,9,11.0
189619,3.93,9,9.0
189620,1.93,6,9.0
189621,1.19,3,6.0
189622,2.22,7,3.0
189623,4.09,9,7.0
189624,1.59,5,9.0
189625,25.38,11,5.0
189626,1.32,4,11.0
189627,1.07,2,4.0
189628,1.2,3,2.0
189629,238.46,11,3.0
189630,56.92,11,11.0
189631,6.21,10,11.0
189632,21.35,11,10.0
189633,2.3,7,11.0
189634,2.73,8,7.0
189635,2.46,7,8.0
189636,3.85,9,7.0
189637,16.36,11,9.0
189638,2.11,7,11.0
189639,6.71,10,7.0
189640,1.27,3,10.0
189641,1.15,3,3.0
189642,19.96,11,3.0
189643,23.01,11,11.0
189644,1.09,2,11.0
189645,5.66,10,2.0
189646,1.7,6,10.0
189647,1.97,6,6.0
189648,12.26,11,6.0
189649,24.84,11,11.0
189650,1.11,2,11.0
189651,2.28,7,2.0
189652,1.49,5,7.0
189653,11.17,11,5.0
189654,3.54,9,11.0
189655,1.31,4,9.0
189656,2.01,6,4.0
189657,3.99,9,6.0
189658,2.6,8,9.0
189659,4.94,9,8.0
189660,1.12,2,9.0
189661,1.27,3,2.0
189662,2.13,7,3.0
189663,1.24,3,7.0
189664,1.01,1,3.0
189665,1.38,4,1.0
189666,3.63,9,4.0
189667,1.37,4,9.0
189668,14.38,11,4.0
189669,1.61,5,11.0
189670,1.53,5,5.0
189671,1.06,2,5.0
189672,2.81,8,2.0
189673,3.61,9,8.0
189674,1.14,2,9.0
189675,2.22,7,2.0
189676,3.55,9,7.0
189677,1.05,2,9.0
189678,5.44,10,2.0
189679,10.11,11,10.0
189680,1.09,2,11.0
189681,10.24,11,2.0
189682,3.96,9,11.0
189683,1.56,5,9.0
189684,21.83,11,5.0
189685,1.17,3,11.0
189686,1.82,6,3.0
189687,1.25,3,6.0
189688,2.38,7,3.0
189689,3.26,8,7.0
189690,2.76,8,8.0
189691,6.16,10,8.0
189692,6.57,10,10.0
189693,1.5,5,10.0
189694,3.1,8,5.0
189695,1.42,4,8.0
189696,11.78,11,4.0
189697,27.99,11,11.0
189698,4.35,9,11.0
189699,1.26,3,9.0
189700,1.3,4,3.0
189701,1.18,3,4.0
189702,1.15,3,3.0
189703,5.43,10,3.0
189704,2.3,7,10.0
189705,8.57,10,7.0
189706,1.16,3,10.0
189707,1.01,1,3.0
189708,1.1,2,1.0
189709,1.12,2,2.0
189710,1.09,2,2.0
189711,1.67,5,2.0
189712,8.32,10,5.0
189713,1.0,1,10.0
189714,3.44,8,1.0
189715,3.15,8,8.0
189716,1.07,2,8.0
189717,1.17,3,2.0
189718,1.69,5,3.0
189719,2.03,6,5.0
189720,1.45,5,6.0
189721,3.01,8,5.0
189722,1.29,3,8.0
189723,2.98,8,3.0
189724,29.41,11,8.0
189725,2.9,8,11.0
189726,2.02,6,8.0
189727,4.15,9,6.0
189728,2.18,7,9.0
189729,2.05,6,7.0
189730,2.51,7,6.0
189731,10.74,11,7.0
189732,3.09,8,11.0
189733,240.5,11,8.0
189734,23.62,11,11.0
189735,24.53,11,11.0
189736,1.11,2,11.0
189737,2.76,8,2.0
189738,1.07,2,8.0
189739,0.0,1,2.0
189740,1.09,2,1.0
189741,1.02,1,2.0
189742,1.09,2,1.0
189743,1.71,6,2.0
189744,3.43,8,6.0
189745,1.57,5,8.0
189746,1.33,4,5.0
189747,2.22,7,4.0
189748,1.16,3,7.0
189749,24.87,11,3.0
189750,1.65,5,11.0
189751,1.11,2,5.0
189752,1.27,3,2.0
189753,1.01,1,3.0
189754,4.8,9,1.0
189755,2.97,8,9.0
189756,1.45,5,8.0
189757,6.89,10,5.0
189758,2.79,8,10.0
189759,1.61,5,8.0
189760,1.2,3,5.0
189761,1.26,3,3.0
189762,3.2,8,3.0
189763,2.83,8,8.0
189764,14.33,11,8.0
189765,3.45,8,11.0
189766,1.79,6,8.0
189767,1.08,2,6.0
189768,4.19,9,2.0
189769,1.75,6,9.0
189770,6.04,10,6.0
189771,1.94,6,10.0
189772,2.72,8,6.0
189773,1.08,2,8.0
189774,1.36,4,2.0
189775,1.1,2,4.0
189776,2.01,6,2.0
189777,1.26,3,6.0
189778,1.1,2,3.0
189779,1.87,6,2.0
189780,2.47,7,6.0
189781,2.27,7,7.0
189782,5.68,10,7.0
189783,1.53,5,10.0
189784,10.4,11,5.0
189785,26.07,11,11.0
189786,4.13,9,11.0
189787,1.35,4,9.0
189788,1.79,6,4.0
189789,3.52,9,6.0
189790,1.27,3,9.0
189791,1.05,2,3.0
189792,1.2,3,2.0
189793,1.14,2,3.0
189794,1.64,5,2.0
189795,1.43,4,5.0
189796,4.23,9,4.0
189797,3.42,8,9.0
189798,1.24,3,8.0
189799,2.55,7,3.0
189800,1.58,5,7.0
189801,3.1,8,5.0
189802,1.05,2,8.0
189803,1.84,6,2.0
189804,4.11,9,6.0
189805,1.67,5,9.0
189806,1.27,3,5.0
189807,1.08,2,3.0
189808,2.7,8,2.0
189809,1.6,5,8.0
189810,5.62,10,5.0
189811,1.28,3,10.0
189812,8.44,10,3.0
189813,10.18,11,10.0
189814,2.08,6,11.0
189815,1.36,4,6.0
189816,11.05,11,4.0
189817,4.27,9,11.0
189818,4.75,9,9.0
189819,1.33,4,9.0
189820,1.16,3,4.0
189821,1.56,5,3.0
189822,1.62,5,5.0
189823,1.62,5,5.0
189824,2.96,8,5.0
189825,2.21,7,8.0
189826,2.5,7,7.0
189827,1.38,4,7.0
189828,2.05,6,4.0
189829,3.09,8,6.0
189830,1.33,4,8.0
189831,3.15,8,4.0
189832,7.26,10,8.0
189833,1.09,2,10.0
189834,0.0,1,2.0
189835,1.92,6,1.0
189836,1.34,4,6.0
189837,1.45,5,4.0
189838,1.28,3,5.0
189839,1.28,3,3.0
189840,1.47,5,3.0
189841,3.24,8,5.0
189842,1.86,6,8.0
189843,1.88,6,6.0
189844,2.53,7,6.0
189845,3.79,9,7.0
189846,1.04,1,9.0
189847,2.9,8,1.0
189848,1.73,6,8.0
189849,1.14,2,6.0
189850,11.11,11,2.0
189851,6.37,10,11.0
189852,1.6,5,10.0
189853,1.01,1,5.0
189854,1.26,3,1.0
189855,2.73,8,3.0
189856,1.98,6,8.0
189857,1.12,2,6.0
189858,21.84,11,2.0
189859,2.31,7,11.0
189860,3.04,8,7.0
189861,28.72,11,8.0
189862,1.29,3,11.0
189863,3.06,8,3.0
189864,1.12,2,8.0
189865,1.38,4,2.0
189866,1.01,1,4.0
189867,1.17,3,1.0
189868,1.1,2,3.0
189869,1.13,2,2.0
189870,1.35,4,2.0
189871,1.2,3,4.0
189872,13.05,11,3.0
189873,1.7,6,11.0
189874,71.21,11,6.0
189875,1.5,5,11.0
189876,1.89,6,5.0
189877,1.76,6,6.0
189878,1.94,6,6.0
189879,29.62,11,6.0
189880,6.36,10,11.0
189881,1.14,2,10.0
189882,1.06,2,2.0
189883,4.06,9,2.0
189884,1.41,4,9.0
189885,2.15,7,4.0
189886,2.19,7,7.0
189887,1.02,1,7.0
189888,5.22,10,1.0
189889,3.21,8,10.0
189890,1.08,2,8.0
189891,1.38,4,2.0
189892,1.12,2,4.0
189893,1.67,5,2.0
189894,1.4,4,5.0
189895,21.05,11,4.0
189896,1.2,3,11.0
189897,7.08,10,3.0
189898,1.63,5,10.0
189899,1.69,5,5.0
189900,3.84,9,5.0
189901,1.48,5,9.0
189902,1.23,3,5.0
189903,11.17,11,3.0
189904,1.81,6,11.0
189905,3.9,9,6.0
189906,4.52,9,9.0
189907,1.35,4,9.0
189908,3.77,9,4.0
189909,1.83,6,9.0
189910,1.09,2,6.0
189911,1.09,2,2.0
189912,1.32,4,2.0
189913,1.53,5,4.0
189914,5.49,10,5.0
189915,2.01,6,10.0
189916,3.62,9,6.0
189917,4.27,9,9.0
189918,1.18,3,9.0
189919,16.66,11,3.0
189920,3.13,8,11.0
189921,1.05,2,8.0
189922,1.15,3,2.0
189923,8.51,10,3.0
189924,1.64,5,10.0
189925,35.63,11,5.0
189926,1.24,3,11.0
189927,11.78,11,3.0
189928,11.27,11,11.0
189929,3.82,9,11.0
189930,1.01,1,9.0
189931,1.37,4,1.0
189932,7.74,10,4.0
189933,1.61,5,10.0
189934,1.22,3,5.0
189935,1.27,3,3.0
189936,9.69,10,3.0
189937,2.16,7,10.0
189938,1.03,1,7.0
189939,2.6,8,1.0
189940,1.1,2,8.0
189941,2.48,7,2.0
189942,9.85,10,7.0
189943,1.17,3,10.0
189944,13.1,11,3.0
189945,1.77,6,11.0
189946,7.03,10,6.0
189947,1.2,3,10.0
189948,1.61,5,3.0
189949,1.19,3,5.0
189950,1.14,2,3.0
189951,1.41,4,2.0
189952,2.69,8,4.0
189953,2.0,6,8.0
189954,0.0,1,6.0
189955,3.36,8,1.0
189956,5.4,10,8.0
189957,14.78,11,10.0
189958,1.1,2,11.0
189959,2.52,7,2.0
189960,1.21,3,7.0
189961,4.31,9,3.0
189962,4.17,9,9.0
189963,2.28,7,9.0
189964,1.07,2,7.0
189965,3.0,8,2.0
189966,1.38,4,8.0
189967,8.95,10,4.0
189968,1.01,1,10.0
189969,3.46,8,1.0
189970,1.79,6,8.0
189971,2.63,8,6.0
189972,1.28,3,8.0
189973,1.43,4,3.0
189974,1.77,6,4.0
189975,1.41,4,6.0
189976,1.58,5,4.0
189977,1.11,2,5.0
189978,1.34,4,2.0
189979,1.85,6,4.0
189980,1.11,2,6.0
189981,3.3,8,2.0
189982,1.11,2,8.0
189983,6.07,10,2.0
189984,3.28,8,10.0
189985,2.12,7,8.0
189986,1.51,5,7.0
189987,1.23,3,5.0
189988,1.02,1,3.0
189989,1.07,2,1.0
189990,3.29,8,2.0
189991,1.28,3,8.0
189992,1.53,5,3.0
189993,1.47,5,5.0
189994,1.96,6,5.0
189995,2.59,7,6.0
189996,1.34,4,7.0
189997,0.0,1,4.0
189998,3.11,8,1.0
189999,2.17,7,8.0
190000,27.61,11,7.0
190001,8.91,10,11.0
190002,3.06,8,10.0
190003,1.24,3,8.0
190004,1.34,4,3.0
190005,6.37,10,4.0
190006,4.38,9,10.0
190007,2.46,7,9.0
190008,2.07,6,7.0
190009,10.65,11,6.0
190010,1.29,3,11.0
190011,3.42,8,3.0
190012,2.4,7,8.0
190013,6.98,10,7.0
190014,1.43,4,10.0
190015,2.02,6,4.0
190016,1.05,2,6.0
190017,14.22,11,2.0
190018,1.75,6,11.0
190019,1.36,4,6.0
190020,1.31,4,4.0
190021,52.41,11,4.0
190022,50.65,11,11.0
190023,2.84,8,11.0
190024,1.83,6,8.0
190025,2.2,7,6.0
190026,1.17,3,7.0
190027,3.98,9,3.0
190028,2.95,8,9.0
190029,1.05,2,8.0
190030,1.09,2,2.0
190031,2.62,8,2.0
190032,3.26,8,8.0
190033,1.72,6,8.0
190034,3.97,9,6.0
190035,3.86,9,9.0
190036,1.5,5,9.0
190037,6.14,10,5.0
190038,1.93,6,10.0
190039,3.64,9,6.0
190040,12.8,11,9.0
190041,1.79,6,11.0
190042,2.47,7,6.0
190043,2.15,7,7.0
190044,1.36,4,7.0
190045,1.54,5,4.0
190046,1.43,4,5.0
190047,2.08,6,4.0
190048,1.24,3,6.0
190049,0.0,1,3.0
190050,1.13,2,1.0
190051,135.32,11,2.0
190052,1.7,6,11.0
190053,1.22,3,6.0
190054,2.42,7,3.0
190055,17.95,11,7.0
190056,1.75,6,11.0
190057,4.45,9,6.0
190058,3.13,8,9.0
190059,2.36,7,8.0
190060,1.31,4,7.0
190061,1.72,6,4.0
190062,1.38,4,6.0
190063,1.47,5,4.0
190064,1.08,2,5.0
190065,1.48,5,2.0
190066,2.07,6,5.0
190067,1.13,2,6.0
190068,7.0,10,2.0
190069,1.64,5,10.0
190070,4.12,9,5.0
190071,4.96,9,9.0
190072,1.14,2,9.0
190073,1.79,6,2.0
190074,3.37,8,6.0
190075,3.51,9,8.0
190076,1.39,4,9.0
190077,10.64,11,4.0
190078,1.96,6,11.0
190079,1.36,4,6.0
190080,2.46,7,4.0
190081,1.02,1,7.0
190082,3.91,9,1.0
190083,6.31,10,9.0
190084,1.46,5,10.0
190085,5.54,10,5.0
190086,39.89,11,10.0
190087,3.75,9,11.0
190088,13.51,11,9.0
190089,3.05,8,11.0
190090,2.51,7,8.0
190091,2.94,8,7.0
190092,2.03,6,8.0
190093,3.82,9,6.0
190094,2.39,7,9.0
190095,1.7,6,7.0
190096,1.24,3,6.0
190097,1.03,1,3.0
190098,10.89,11,1.0
190099,2.58,7,11.0
190100,2.63,8,7.0
190101,5.87,10,8.0
190102,9.12,10,10.0
190103,2.84,8,10.0
190104,3.39,8,8.0
190105,1.39,4,8.0
190106,2.14,7,4.0
190107,1.34,4,7.0
190108,1.0,1,4.0
190109,1.17,3,1.0
190110,9.67,10,3.0
190111,2.47,7,10.0
190112,1.57,5,7.0
190113,1.22,3,5.0
190114,1.5,5,3.0
190115,1.1,2,5.0
190116,2.64,8,2.0
190117,2.19,7,8.0
190118,1.39,4,7.0
190119,8.11,10,4.0
190120,1.18,3,10.0
190121,4.39,9,3.0
190122,2.49,7,9.0
190123,2.17,7,7.0
190124,1.26,3,7.0
190125,1.52,5,3.0
190126,1.0,1,5.0
190127,1.44,4,1.0
190128,1.52,5,4.0
190129,1.59,5,5.0
190130,1.21,3,5.0
190131,1.84,6,3.0
190132,3.81,9,6.0
190133,2.51,7,9.0
190134,1.14,2,7.0
190135,1.02,1,2.0
190136,3.3,8,1.0
190137,1.33,4,8.0
190138,4.49,9,4.0
190139,1.08,2,9.0
190140,0.0,1,2.0
190141,2.96,8,1.0
190142,6.55,10,8.0
190143,0.0,1,10.0
190144,1.0,1,1.0
190145,1.56,5,1.0
190146,1.23,3,5.0
190147,1.85,6,3.0
190148,34.32,11,6.0
190149,1.58,5,11.0
190150,149.34,11,5.0
190151,21.25,11,11.0
190152,1.17,3,11.0
190153,6.7,10,3.0
190154,2.85,8,10.0
190155,3.3,8,8.0
190156,7.54,10,8.0
190157,1.29,3,10.0
190158,1.13,2,3.0
190159,2.93,8,2.0
190160,1.2,3,8.0
190161,1.33,4,3.0
190162,10.65,11,4.0
190163,1.35,4,11.0
190164,1.09,2,4.0
190165,1.02,1,2.0
190166,1.24,3,1.0
190167,3.68,9,3.0
190168,1.96,6,9.0
190169,1.98,6,6.0
190170,3.83,9,6.0
190171,2.23,7,9.0
190172,0.0,1,7.0
190173,3.28,8,1.0
190174,1.3,4,8.0
190175,1.09,2,4.0
190176,1.31,4,2.0
190177,1.01,1,4.0
190178,4.41,9,1.0
190179,3.54,9,9.0
190180,1.1,2,9.0
190181,1.8,6,2.0
190182,2.71,8,6.0
190183,3.28,8,8.0
190184,1.02,1,8.0
190185,1.55,5,1.0
190186,1.5,5,5.0
190187,3.16,8,5.0
190188,1.37,4,8.0
190189,1.42,4,4.0
190190,1.4,4,4.0
190191,5.18,10,4.0
190192,17.26,11,10.0
190193,1.01,1,11.0
190194,1.36,4,1.0
190195,1.6,5,4.0
190196,1.47,5,5.0
190197,2.65,8,5.0
190198,3.14,8,8.0
190199,1.96,6,8.0
190200,1.33,4,6.0
190201,2.82,8,4.0
190202,5.44,10,8.0
190203,2.32,7,10.0
190204,1.19,3,7.0
190205,1.37,4,3.0
190206,1.18,3,4.0
190207,1.6,5,3.0
190208,1.6,5,5.0
190209,2.03,6,5.0
190210,1.65,5,6.0
190211,1.51,5,5.0
190212,2.52,7,5.0
190213,2.02,6,7.0
190214,2.32,7,6.0
190215,1.78,6,7.0
190216,2.65,8,6.0
190217,1.46,5,8.0
190218,9.47,10,5.0
190219,21.97,11,10.0
190220,1.46,5,11.0
190221,1.74,6,5.0
190222,2.06,6,6.0
190223,2.4,7,6.0
190224,5.57,10,7.0
190225,35.39,11,10.0
190226,1.23,3,11.0
190227,3.09,8,3.0
190228,1.03,1,8.0
190229,1.74,6,1.0
190230,1.09,2,6.0
190231,1.43,4,2.0
190232,1.59,5,4.0
190233,1.15,3,5.0
190234,1.28,3,3.0
190235,1.44,4,3.0
190236,2.64,8,4.0
