t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON
1193,"6,04",1,"0,5507124895",1,"0,4635373009",1,"0,3788767812",1,"0,2749371333",1,"0,1852472758",0,"0,1039396479",0,"0,0486169321",0,"0,01844090528",1,"0,55","0,5008190014","-0,9658498425","0,0001987978187"
1194,"3,24",1,"0,5510887772",1,"0,4639865997",1,"0,3793969849",1,"0,2755443886",1,"0,1859296482",0,"0,1038525963",0,"0,04857621441",0,"0,01842546064",1,"0,55","0,5008190014","-0,9667161895","-0,0008663470231"
1195,1,1,"0,5514644351",1,"0,4644351464",1,"0,379916318",0,"0,2753138075",0,"0,1857740586",0,"0,1037656904",0,"0,04853556485",0,"0,01841004184",1,"0,55","0,5008190014","-0,9690424743","-0,002326284761"
1196,"1,52",0,"0,5510033445",0,"0,4640468227",0,"0,3795986622",0,"0,275083612",0,"0,1856187291",0,"0,1036789298",0,"0,04849498328",0,"0,01839464883",0,"0,5666666667","0,5008190014","-0,9683463968","0,0006960774939"
1197,"3,37",0,"0,5505430242",0,"0,4636591479",0,"0,3792815372",0,"0,2748538012",0,"0,1854636591",0,"0,1035923141",0,"0,04845446951",0,"0,01837928154",0,"0,55","0,5024529992","-0,9697208756","-0,001374478822"
1198,"1,92",1,"0,550918197",1,"0,4641068447",1,"0,3797996661",0,"0,274624374",0,"0,1853088481",0,"0,1035058431",0,"0,04841402337",0,"0,0183639399",1,"0,55","0,5008190014","-0,9689915373","0,0007293382425"
1199,"1,24",1,"0,551292744",0,"0,4637197665",0,"0,3794829024",0,"0,2743953294",0,"0,1851542952",0,"0,1034195163",0,"0,0483736447",0,"0,01834862385",0,"0,5666666667","0,5008190014","-0,9690326725","-0,00004113512522"
1200,1,0,"0,5508333333",0,"0,4633333333",0,"0,3791666667",0,"0,2741666667",0,"0,185",0,"0,1033333333",0,"0,04833333333",0,"0,01833333333",0,"0,5666666667","0,5008190014","-0,9701028999","-0,001070227453"
1201,"1,86",0,"0,5503746878",0,"0,4629475437",0,"0,3788509575",0,"0,2739383847",0,"0,1848459617",0,"0,1032472939",0,"0,04829308909",0,"0,01831806828",0,"0,55","0,5024529992","-0,970699751","-0,0005968510621"
1202,"1,29",1,"0,5507487521",0,"0,462562396",0,"0,3785357737",0,"0,2737104825",0,"0,1846921797",0,"0,1031613977",0,"0,04825291181",0,"0,01830282862",0,"0,5333333333","0,5035393853","-0,9709011032","-0,00020135223"
1203,"1,27",0,"0,5502909393",0,"0,4621778886",0,"0,3782211139",0,"0,2734829593",0,"0,1845386534",0,"0,1030756442",0,"0,04821280133",0,"0,0182876143",0,"0,5333333333","0,5035393853","-0,9710078279","-0,0001067247225"
1204,"3,16",0,"0,549833887",0,"0,4617940199",0,"0,3779069767",0,"0,273255814",0,"0,1843853821",0,"0,1029900332",0,"0,04817275748",0,"0,01827242525",0,"0,5166666667","0,5040817004","-0,9697226078","0,00128522009"
1205,"2,43",1,"0,5502074689",1,"0,4622406639",1,"0,3784232365",0,"0,2730290456",0,"0,1842323651",0,"0,1029045643",0,"0,04813278008",0,"0,01825726141",1,"0,5166666667","0,5035393853","-0,9674479066","0,002274701238"
1206,"1,3",1,"0,5505804312",1,"0,4626865672",0,"0,3781094527",0,"0,2728026534",0,"0,184079602",0,"0,1028192371",0,"0,04809286899",0,"0,01824212272",1,"0,5333333333","0,5024529992","-0,9679963173","-0,00054841073"
1207,"20,99",0,"0,5501242751",0,"0,4623032312",0,"0,3777961889",0,"0,2725766363",0,"0,183927092",0,"0,1027340514",0,"0,04805302403",0,"0,01822700911",0,"0,5333333333","0,5035393853","-0,9681372626","-0,0001409452632"
1208,"1,16",1,"0,5504966887",1,"0,4627483444",1,"0,3783112583",1,"0,2731788079",1,"0,184602649",1,"0,1034768212",1,"0,0488410596",0,"0,01821192053",1,"0,5166666667","0,5035393853","-0,9663369373","0,001800325311"
1209,"1,33",0,"0,5500413565",0,"0,4623655914",0,"0,3779983457",0,"0,2729528536",0,"0,1844499586",0,"0,1033912324",0,"0,0488006617",0,"0,01819685691",0,"0,5333333333","0,5035393853","-0,9660825307","0,0002544066001"
1210,"1,88",0,"0,5495867769",0,"0,4619834711",0,"0,3776859504",0,"0,2727272727",0,"0,1842975207",0,"0,1033057851",0,"0,04876033058",0,"0,01818181818",0,"0,5166666667","0,5040817004","-0,9648749287","0,001207601981"
1211,"1,3",1,"0,5499587118",0,"0,4616019818",0,"0,377374071",0,"0,2725020644",0,"0,1841453344",0,"0,1032204789",0,"0,04872006606",0,"0,01816680429",0,"0,5","0,5040817004","-0,9609569996","0,003917929075"
1212,"1,01",0,"0,5495049505",0,"0,4612211221",0,"0,3770627063",0,"0,2722772277",0,"0,1839933993",0,"0,1031353135",0,"0,04867986799",0,"0,01815181518",0,"0,5","0,5040817004","-0,9562674089","0,004689590773"
1213,"4,41",0,"0,5490519373",0,"0,4608408904",0,"0,3767518549",0,"0,2720527617",0,"0,1838417148",0,"0,1030502885",0,"0,04863973619",0,"0,01813685078",0,"0,4833333333","0,5035393853","-0,9466518591","0,009615549762"
1214,"1,78",1,"0,5494233937",1,"0,4612850082",1,"0,3772652389",1,"0,2726523888",0,"0,1836902801",0,"0,1029654036",0,"0,04859967051",0,"0,01812191104",1,"0,4666666667","0,5035393853","-0,9323593536","0,01429250548"
1215,"4,21",1,"0,5497942387",0,"0,4609053498",0,"0,3769547325",0,"0,2724279835",0,"0,1835390947",0,"0,1028806584",0,"0,04855967078",0,"0,01810699588",0,"0,4666666667","0,5024529992","-0,9168617388","0,01549761481"
1216,"1,52",1,"0,5501644737",1,"0,4613486842",1,"0,3774671053",1,"0,2730263158",0,"0,1833881579",0,"0,1027960526",0,"0,04851973684",0,"0,01809210526",1,"0,4666666667","0,5035393853","-0,9017002068","0,01516153203"
1217,"2,54",0,"0,5497124076",0,"0,4609695974",0,"0,3771569433",0,"0,2728019721",0,"0,1832374692",0,"0,1027115859",0,"0,04847986853",0,"0,01807723911",0,"0,4833333333","0,5035393853","-0,8913270307","0,01037317605"
1218,"1,16",1,"0,5500821018",1,"0,4614121511",0,"0,3768472906",0,"0,2725779967",0,"0,1830870279",0,"0,1026272578",0,"0,04844006568",0,"0,01806239737",1,"0,4666666667","0,5035393853","-0,8832601225","0,008066908278"
1219,"2,72",0,"0,549630845",0,"0,4610336341",0,"0,376538146",0,"0,2723543888",0,"0,1829368335",0,"0,1025430681",0,"0,04840032814",0,"0,01804757998",0,"0,4833333333","0,5035393853","-0,8738631823","0,009396940129"
1220,"1,56",1,"0,55",1,"0,4614754098",1,"0,3770491803",0,"0,2721311475",0,"0,1827868852",0,"0,1024590164",0,"0,04836065574",0,"0,01803278689",1,"0,4666666667","0,5035393853","-0,8654884826","0,008374699744"
1221,"1,14",0,"0,5495495495",0,"0,4610974611",0,"0,3767403767",0,"0,2719082719",0,"0,1826371826",0,"0,1023751024",0,"0,04832104832",0,"0,01801801802",0,"0,4666666667","0,5024529992","-0,8543315651","0,01115691746"
1222,"1,33",0,"0,5490998363",0,"0,4607201309",0,"0,3764320786",0,"0,271685761",0,"0,182487725",0,"0,1022913257",0,"0,04828150573",0,"0,01800327332",0,"0,4666666667","0,5024529992","-0,8388127106","0,01551885452"
1223,"3,4",0,"0,5486508585",0,"0,4603434178",0,"0,3761242845",0,"0,2714636141",0,"0,1823385119",0,"0,102207686",0,"0,0482420278",0,"0,01798855274",0,"0,45","0,5008190014","-0,8136477306","0,02516498"
1224,"1,32",1,"0,5490196078",1,"0,4607843137",1,"0,3766339869",0,"0,2712418301",0,"0,1821895425",0,"0,102124183",0,"0,04820261438",0,"0,01797385621",1,"0,4333333333","0,5008190014","-0,7820335371","0,03161419353"
1225,"1,43",0,"0,5485714286",0,"0,4604081633",0,"0,3763265306",0,"0,2710204082",0,"0,1820408163",0,"0,1020408163",0,"0,04816326531",0,"0,01795918367",0,"0,45","0,5008190014","-0,7492503607","0,03278317638"
1226,1,0,"0,5481239804",0,"0,4600326264",0,"0,3760195759",0,"0,2707993475",0,"0,1818923328",0,"0,1019575856",0,"0,04812398042",0,"0,01794453507",0,"0,4333333333","0,4986320084","-0,6954470766","0,05380328413"
1227,"5,73",0,"0,5476772616",0,"0,4596577017",0,"0,3757131214",0,"0,2705786471",0,"0,1817440913",0,"0,1018744906",0,"0,04808475958",0,"0,01792991035",0,"0,4333333333","0,4986320084","-0,6271344172","0,06831265937"
1228,"1,22",1,"0,5480456026",1,"0,4600977199",1,"0,3762214984",1,"0,2711726384",0,"0,1815960912",0,"0,1017915309",0,"0,04804560261",0,"0,01791530945",1,"0,4333333333","0,5008190014","-0,5729532697","0,05418114752"
1229,"1,3",0,"0,5475996745",0,"0,4597233523",0,"0,3759153784",0,"0,2709519935",0,"0,181448332",0,"0,1017087063",0,"0,04800650936",0,"0,0179007323",0,"0,4333333333","0,4986320084","-0,4997447059","0,0732085638"
1230,"1,34",0,"0,5471544715",0,"0,4593495935",0,"0,3756097561",0,"0,2707317073",0,"0,181300813",0,"0,1016260163",0,"0,04796747967",0,"0,01788617886",0,"0,4333333333","0,4986320084","-0,3853580889","0,1143866169"
1231,"2,12",0,"0,5467099919",0,"0,4589764419",0,"0,3753046304",0,"0,270511779",0,"0,1811535337",0,"0,1015434606",0,"0,0479285134",0,"0,01787164907",0,"0,4333333333","0,4986320084","-0,2665347498","0,1188233392"
1232,"1,95",1,"0,5470779221",0,"0,4586038961",0,"0,375",0,"0,2702922078",0,"0,1810064935",0,"0,101461039",0,"0,04788961039",0,"0,01785714286",1,"0,4333333333","0,5008190014","-0,2016719801","0,06486276969"
1233,"8,18",1,"0,5474452555",0,"0,4582319546",0,"0,3746958637",0,"0,2700729927",0,"0,1808596918",0,"0,101378751",0,"0,04785077048",0,"0,01784266018",0,"0,45","0,5008190014","-0,16832628","0,03334570006"
1234,"1,09",1,"0,5478119935",1,"0,4586709887",1,"0,3752025932",1,"0,2706645057",1,"0,1815235008",0,"0,1012965964",0,"0,04781199352",0,"0,01782820097",1,"0,4333333333","0,5008190014","-0,1370771141","0,03124916599"
1235,"13,51",0,"0,5473684211",0,"0,4582995951",0,"0,3748987854",0,"0,2704453441",0,"0,1813765182",0,"0,1012145749",0,"0,04777327935",0,"0,01781376518",0,"0,4333333333","0,4986320084","-0,07269625171","0,06438086235"
1236,"6,58",1,"0,5477346278",1,"0,4587378641",1,"0,3754045307",1,"0,2710355987",1,"0,182038835",1,"0,1019417476",0,"0,04773462783",0,"0,01779935275",1,"0,4333333333","0,5008190014","-0,05983087287","0,01286537884"
1237,"5,71",1,"0,5481002425",1,"0,4591754244",1,"0,3759094584",1,"0,2716248989",1,"0,1827000808",0,"0,1018593371",0,"0,0476960388",0,"0,01778496362",1,"0,4333333333","0,5008190014","-0,02572606106","0,03410481181"
1238,"1,38",1,"0,5484652666",1,"0,4596122779",1,"0,3764135703",1,"0,2722132472",0,"0,182552504",0,"0,1017770598",0,"0,04765751212",0,"0,01777059774",1,"0,4333333333","0,5008190014","0,0107739324","0,03649999346"
1239,"1,08",0,"0,5480225989",0,"0,4592413236",0,"0,3761097659",0,"0,2719935432",0,"0,1824051655",0,"0,1016949153",0,"0,04761904762",0,"0,01775625504",0,"0,45","0,5008190014","0,05735352892","0,04657959652"
1240,"4,87",0,"0,5475806452",0,"0,4588709677",0,"0,3758064516",0,"0,2717741935",0,"0,1822580645",0,"0,1016129032",0,"0,04758064516",0,"0,01774193548",0,"0,4333333333","0,4986320084","0,1253288923","0,06797536334"
1241,1,1,"0,5479452055",1,"0,4593070105",1,"0,3763094279",1,"0,2723609992",0,"0,1821112006",0,"0,1015310234",0,"0,04754230459",0,"0,017727639",1,"0,4166666667","0,4986320084","0,2003938646","0,07506497236"
1242,"3,05",0,"0,5475040258",0,"0,4589371981",0,"0,3760064412",0,"0,2721417069",0,"0,1819645733",0,"0,1014492754",0,"0,04750402576",0,"0,01771336554",0,"0,4166666667","0,4958847037","0,2965362928","0,09614242817"
1243,"4,27",1,"0,5478680611",1,"0,4593724859",1,"0,3765084473",0,"0,2719227675",0,"0,1818181818",0,"0,1013676589",0,"0,04746580853",0,"0,01769911504",1,"0,4","0,4958847037","0,3927466659","0,0962103731"
1244,"1,26",1,"0,5482315113",1,"0,459807074",1,"0,3770096463",1,"0,2725080386",0,"0,1816720257",0,"0,1012861736",0,"0,04742765273",0,"0,01768488746",1,"0,4166666667","0,4986320084","0,4686397567","0,07589309081"
1245,"1,03",0,"0,5477911647",0,"0,459437751",0,"0,3767068273",0,"0,2722891566",0,"0,1815261044",0,"0,1012048193",0,"0,04738955823",0,"0,01767068273",0,"0,4333333333","0,4986320084","0,4963924509","0,0277526942"
1246,"1,79",0,"0,5473515249",0,"0,4590690209",0,"0,3764044944",0,"0,272070626",0,"0,1813804173",0,"0,1011235955",0,"0,04735152488",0,"0,0176565008",0,"0,4333333333","0,4986320084","0,5034762424","0,007083791487"
1247,"1,63",1,"0,5477145148",0,"0,4587008821",0,"0,3761026464",0,"0,2718524459",0,"0,1812349639",0,"0,101042502",0,"0,04731355253",0,"0,01764234162",0,"0,4166666667","0,4958847037","0,5204494027","0,01697316031"
1248,"1,44",0,"0,547275641",0,"0,4583333333",0,"0,3758012821",0,"0,2716346154",0,"0,1810897436",0,"0,1009615385",0,"0,04727564103",0,"0,01762820513",0,"0,4","0,4925677119","0,5550337572","0,03458435446"
1249,"1,48",0,"0,54683747",0,"0,4579663731",0,"0,3755004003",0,"0,2714171337",0,"0,1809447558",0,"0,1008807046",0,"0,04723779023",0,"0,01761409127",0,"0,4","0,4925677119","0,5901109862","0,035077229"
1250,"1,28",0,"0,5464",0,"0,4576",0,"0,3752",0,"0,2712",0,"0,1808",0,"0,1008",0,"0,0472",0,"0,0176",0,"0,3833333333","0,4886694324","0,6187621655","0,0286511793"
1251,"1,2",0,"0,5459632294",0,"0,4572342126",0,"0,3749000799",0,"0,2709832134",0,"0,1806554756",0,"0,1007194245",0,"0,04716227018",0,"0,01758593125",0,"0,3666666667","0,484175825","0,6454546871","0,02669252162"
1252,"1,65",0,"0,5455271565",0,"0,4568690096",0,"0,374600639",0,"0,2707667732",0,"0,1805111821",0,"0,1006389776",0,"0,04712460064",0,"0,01757188498",0,"0,35","0,4790701376","0,6727182344","0,02726354727"
1253,"1,1",0,"0,5450917797",0,"0,4565043895",0,"0,374301676",0,"0,2705506784",0,"0,1803671189",0,"0,1005586592",0,"0,04708699122",0,"0,01755786113",0,"0,35","0,4790701376","0,6958647878","0,02314655345"
1254,"1,91",0,"0,5446570973",0,"0,4561403509",0,"0,3740031898",0,"0,2703349282",0,"0,1802232855",0,"0,1004784689",0,"0,04704944179",0,"0,01754385965",0,"0,3333333333","0,4733325637","0,7246196626","0,02875487481"
1255,"4,4",1,"0,5450199203",0,"0,4557768924",0,"0,3737051793",0,"0,2701195219",0,"0,1800796813",0,"0,1003984064",0,"0,04701195219",0,"0,01752988048",0,"0,3166666667","0,4669398108","0,7523695801","0,02774991745"
1256,"3,1",1,"0,5453821656",1,"0,4562101911",1,"0,3742038217",1,"0,2707006369",0,"0,1799363057",0,"0,1003184713",0,"0,04697452229",0,"0,01751592357",1,"0,3","0,4669398108","0,7871680934","0,03479851332"
1257,"1,56",1,"0,5457438345",1,"0,4566428003",1,"0,3747016706",0,"0,2704852824",0,"0,1797931583",0,"0,1002386635",0,"0,04693715195",0,"0,01750198886",1,"0,3166666667","0,4733325637","0,8172654666","0,03009737318"
1258,"1,57",0,"0,5453100159",0,"0,4562798092",0,"0,3744038156",0,"0,2702702703",0,"0,1796502385",0,"0,1001589825",0,"0,04689984102",0,"0,01748807631",0,"0,3333333333","0,4733325637","0,8323770567","0,01511159015"
1259,"1,68",0,"0,5448768864",0,"0,4559173948",0,"0,3741064337",0,"0,2700555997",0,"0,1795075457",0,"0,1000794281",0,"0,04686258936",0,"0,01747418586",0,"0,3166666667","0,4669398108","0,8506387692","0,01826171244"
1260,"7,4",0,"0,5444444444",0,"0,4555555556",0,"0,3738095238",0,"0,2698412698",0,"0,1793650794",0,"0,1",0,"0,04682539683",0,"0,01746031746",0,"0,3166666667","0,4669398108","0,8729548843","0,02231611513"
1261,"2,96",1,"0,5448057098",1,"0,4559873117",1,"0,3743061063",1,"0,2704203013",1,"0,1800158604",0,"0,09992069786",0,"0,04678826328",0,"0,01744647105",1,"0,3166666667","0,4733325637","0,8962721684","0,02331728411"
1262,"1,2",1,"0,5451664025",1,"0,4564183835",1,"0,3748019017",0,"0,2702060222",0,"0,1798732171",0,"0,09984152139",0,"0,04675118859",0,"0,01743264659",1,"0,3333333333","0,4790701376","0,9087202154","0,01244804702"
1263,"4,47",0,"0,5447347585",0,"0,4560570071",0,"0,3745051465",0,"0,2699920823",0,"0,1797307997",0,"0,09976247031",0,"0,0467141726",0,"0,01741884402",0,"0,35","0,4790701376","0,915345876","0,006625660607"
1264,"2,5",1,"0,5450949367",1,"0,4564873418",1,"0,375",1,"0,2705696203",0,"0,1795886076",0,"0,0996835443",0,"0,04667721519",0,"0,01740506329",1,"0,35","0,484175825","0,9206623133","0,00531643724"
1265,"1,17",1,"0,5454545455",1,"0,456916996",0,"0,3747035573",0,"0,2703557312",0,"0,1794466403",0,"0,09960474308",0,"0,04664031621",0,"0,01739130435",1,"0,3666666667","0,4886694324","0,921233914","0,0005716006741"
1266,"2,6",0,"0,5450236967",0,"0,4565560821",0,"0,3744075829",0,"0,2701421801",0,"0,1793048973",0,"0,09952606635",0,"0,04660347551",0,"0,01737756714",0,"0,3666666667","0,484175825","0,9245549952","0,00332108123"
1267,"1,53",1,"0,545382794",1,"0,4569850039",0,"0,3741120758",0,"0,2699289661",0,"0,1791633781",0,"0,09944751381",0,"0,04656669298",0,"0,01736385162",1,"0,35","0,484175825","0,9330132314","0,008458236224"
1268,"1,35",0,"0,5449526814",0,"0,4566246057",0,"0,3738170347",0,"0,2697160883",0,"0,179022082",0,"0,09936908517",0,"0,04652996845",0,"0,01735015773",0,"0,3666666667","0,484175825","0,9413155345","0,008302303084"
1269,"7,11",0,"0,5445232467",0,"0,4562647754",0,"0,3735224586",0,"0,2695035461",0,"0,1788810087",0,"0,09929078014",0,"0,04649330181",0,"0,01733648542",0,"0,35","0,4790701376","0,9469613905","0,005645855988"
1270,"2,73",1,"0,5448818898",1,"0,4566929134",1,"0,374015748",1,"0,2700787402",1,"0,1795275591",0,"0,09921259843",0,"0,04645669291",0,"0,01732283465",1,"0,35","0,484175825","0,9568924985","0,009931107974"
1271,"1,86",1,"0,5452399685",1,"0,4571203777",1,"0,3745082612",0,"0,269866247",0,"0,17938631",0,"0,09913453973",0,"0,04642014162",0,"0,01730920535",1,"0,3666666667","0,4886694324","0,9615036527","0,00461115425"
1272,"1,2",1,"0,5455974843",0,"0,4567610063",0,"0,3742138365",0,"0,2696540881",0,"0,179245283",0,"0,09905660377",0,"0,0463836478",0,"0,01729559748",0,"0,3833333333","0,4886694324","0,964358457","0,002854804311"
1273,"10,51",0,"0,5451688924",0,"0,4564021995",0,"0,3739198743",0,"0,2694422624",0,"0,1791044776",0,"0,09897879026",0,"0,04634721131",0,"0,017282011",0,"0,3833333333","0,4886694324","0,9678121563","0,003453699325"
1274,"1,98",1,"0,5455259027",1,"0,4568288854",1,"0,374411303",1,"0,2700156986",1,"0,1797488226",1,"0,09968602826",0,"0,04631083203",0,"0,01726844584",1,"0,3833333333","0,4925677119","0,9675027784","-0,0003093779213"
1275,"15,37",1,"0,5458823529",0,"0,4564705882",0,"0,3741176471",0,"0,2698039216",0,"0,1796078431",0,"0,09960784314",0,"0,0462745098",0,"0,01725490196",0,"0,3833333333","0,4886694324","0,9671241668","-0,0003786115936"
1276,"1,25",1,"0,5462382445",1,"0,4568965517",1,"0,3746081505",1,"0,2703761755",1,"0,1802507837",1,"0,1003134796",0,"0,04623824451",0,"0,01724137931",1,"0,3833333333","0,4925677119","0,965689199","-0,001434967818"
1277,"1,77",0,"0,5458104933",0,"0,4565387627",0,"0,3743148003",0,"0,2701644479",0,"0,1801096319",0,"0,1002349256",0,"0,04620203602",0,"0,01722787784",0,"0,3833333333","0,4886694324","0,9653189662","-0,0003702328423"
1278,"1,46",1,"0,5461658842",0,"0,4561815336",0,"0,3740219092",0,"0,2699530516",0,"0,1799687011",0,"0,1001564945",0,"0,04616588419",0,"0,0172143975",0,"0,3833333333","0,4886694324","0,9673354449","0,002016478721"
1279,"1,98",0,"0,5457388585",0,"0,4558248632",0,"0,3737294762",0,"0,2697419859",0,"0,1798279906",0,"0,1000781861",0,"0,0461297889",0,"0,01720093823",0,"0,3666666667","0,484175825","0,9673431184","0,000007673518272"
1280,"364,65",1,"0,54609375",0,"0,45546875",0,"0,3734375",0,"0,26953125",0,"0,1796875",0,"0,1",0,"0,04609375",0,"0,0171875",0,"0,3666666667","0,484175825","0,9702724354","0,002929317021"
1281,"1,13",1,"0,5464480874",1,"0,4558938329",1,"0,3739266198",1,"0,2701014832",1,"0,1803278689",1,"0,1007025761",1,"0,04683840749",1,"0,01795472287",1,"0,35","0,484175825","0,9694600189","-0,0008124165293"
1282,"3,03",0,"0,5460218409",0,"0,4555382215",0,"0,3736349454",0,"0,2698907956",0,"0,1801872075",0,"0,100624025",0,"0,04680187207",0,"0,01794071763",0,"0,3666666667","0,484175825","0,9706547432","0,001194724294"
1283,"1,55",1,"0,546375682",1,"0,4559625877",1,"0,3741231489",0,"0,2696804365",0,"0,1800467654",0,"0,1005455963",0,"0,04676539361",0,"0,01792673422",1,"0,3666666667","0,4886694324","0,9705020324","-0,0001527107492"
1284,"3,81",0,"0,5459501558",0,"0,4556074766",0,"0,3738317757",0,"0,269470405",0,"0,1799065421",0,"0,1004672897",0,"0,04672897196",0,"0,01791277259",0,"0,3833333333","0,4886694324","0,9706733101","0,0001712776523"
1285,"3,76",1,"0,5463035019",1,"0,4560311284",1,"0,3743190661",1,"0,2700389105",0,"0,179766537",0,"0,1003891051",0,"0,046692607",0,"0,01789883268",1,"0,3666666667","0,4886694324","0,9685338656","-0,002139444479"
1286,"1,17",1,"0,5466562986",1,"0,4564541213",1,"0,3748055988",1,"0,2706065319",0,"0,1796267496",0,"0,100311042",0,"0,0466562986",0,"0,01788491446",1,"0,3833333333","0,4925677119","0,9673677891","-0,001166076499"
1287,"2,81",0,"0,5462315462",0,"0,4560994561",0,"0,3745143745",0,"0,2703962704",0,"0,1794871795",0,"0,1002331002",0,"0,04662004662",0,"0,01787101787",0,"0,4","0,4925677119","0,9671748001","-0,0001929889944"
1288,"2,04",1,"0,5465838509",1,"0,4565217391",1,"0,375",0,"0,2701863354",0,"0,1793478261",0,"0,1001552795",0,"0,04658385093",0,"0,01785714286",1,"0,4","0,4958847037","0,9662523364","-0,0009224637014"
1289,"1,6",1,"0,546935609",0,"0,4561675718",0,"0,3747090768",0,"0,2699767261",0,"0,1792086889",0,"0,1000775795",0,"0,0465477114",0,"0,01784328937",1,"0,4","0,4958847037","0,9647449163","-0,001507420122"
1290,"7,15",0,"0,5465116279",0,"0,4558139535",0,"0,3744186047",0,"0,2697674419",0,"0,1790697674",0,"0,1",0,"0,04651162791",0,"0,01782945736",0,"0,4166666667","0,4958847037","0,9647744975","0,00002958115969"
1291,"2,17",1,"0,546862897",1,"0,4562354764",1,"0,3749031758",1,"0,2703330751",1,"0,1797056545",0,"0,09992254067",0,"0,04647560031",0,"0,01781564679",1,"0,4166666667","0,4986320084","0,9649045255","0,0001300280828"
1292,"5,86",1,"0,5472136223",1,"0,4566563467",0,"0,3746130031",0,"0,270123839",0,"0,1795665635",0,"0,09984520124",0,"0,04643962848",0,"0,01780185759",1,"0,4333333333","0,5008190014","0,9656907509","0,0007862253239"
1293,"10,89",1,"0,5475638051",1,"0,4570765661",1,"0,3750966744",1,"0,2706883217",0,"0,1794276875",0,"0,09976798144",0,"0,0464037123",0,"0,01778808971",1,"0,4333333333","0,5008190014","0,9656907509",0
1294,"1,64",1,"0,5479134467",1,"0,457496136",1,"0,3755795981",1,"0,271251932",1,"0,1800618238",1,"0,1004636785",0,"0,04636785162",0,"0,01777434312",1,"0,45","0,5024529992","0,9669620608","0,001271309895"
1295,"2,12",0,"0,5474903475",0,"0,4571428571",0,"0,3752895753",0,"0,271042471",0,"0,1799227799",0,"0,1003861004",0,"0,04633204633",0,"0,01776061776",0,"0,45","0,5008190014","0,9653761409","-0,001585919843"
1296,"2,22",1,"0,5478395062",0,"0,4567901235",0,"0,375",0,"0,2708333333",0,"0,1797839506",0,"0,100308642",0,"0,0462962963",0,"0,01774691358",1,"0,45","0,5024529992","0,9658352822","0,0004591412478"
1297,"3,29",1,"0,5481881264",1,"0,4572089437",0,"0,3747108712",0,"0,2706245181",0,"0,1796453354",0,"0,100231303",0,"0,04626060139",0,"0,01773323053",1,"0,45","0,5024529992","0,9656073143","-0,0002279679158"
1298,"2,96",1,"0,5485362096",1,"0,4576271186",1,"0,375192604",0,"0,2704160247",0,"0,1795069337",0,"0,1001540832",0,"0,04622496148",0,"0,01771956857",1,"0,45","0,5024529992","0,9654418554","-0,0001654588504"
1299,"1,62",1,"0,5488837567",1,"0,4580446497",1,"0,3756735951",0,"0,2702078522",0,"0,1793687452",0,"0,1000769823",0,"0,04618937644",0,"0,01770592764",1,"0,45","0,5024529992","0,9653340352","-0,0001078202528"
1300,"19,57",0,"0,5484615385",0,"0,4576923077",0,"0,3753846154",0,"0,27",0,"0,1792307692",0,"0,1",0,"0,04615384615",0,"0,01769230769",0,"0,4666666667","0,5024529992","0,9637566364","-0,00157739876"
1301,"1,29",1,"0,5488086088",1,"0,4581091468",1,"0,3758647194",1,"0,2705611068",1,"0,1798616449",1,"0,1006917756",0,"0,04611837048",0,"0,01767870869",1,"0,4666666667","0,5035393853","0,9630250456","-0,0007315908065"
1302,"1,13",0,"0,5483870968",0,"0,4577572965",0,"0,3755760369",0,"0,2703533026",0,"0,1797235023",0,"0,1006144393",0,"0,04608294931",0,"0,01766513057",0,"0,4666666667","0,5024529992","0,9618694201","-0,001155625475"
1303,"1,04",0,"0,5479662318",0,"0,4574059862",0,"0,3752877974",0,"0,2701458173",0,"0,1795855718",0,"0,1005372218",0,"0,0460475825",0,"0,01765157329",0,"0,4666666667","0,5024529992","0,96086451","-0,001004910105"
1304,1,0,"0,5475460123",0,"0,4570552147",0,"0,375",0,"0,2699386503",0,"0,1794478528",0,"0,1004601227",0,"0,04601226994",0,"0,01763803681",0,"0,45","0,5008190014","0,9621564364","0,001291926412"
1305,"1,05",0,"0,5471264368",0,"0,4567049808",0,"0,3747126437",0,"0,2697318008",0,"0,1793103448",0,"0,1003831418",0,"0,04597701149",0,"0,01762452107",0,"0,4333333333","0,4986320084","0,962831776","0,0006753395932"
1306,"1,19",0,"0,5467075038",0,"0,4563552833",0,"0,3744257274",0,"0,269525268",0,"0,1791730475",0,"0,1003062787",0,"0,04594180704",0,"0,01761102603",0,"0,4333333333","0,4986320084","0,962831776",0
1307,"1,51",0,"0,5462892119",0,"0,4560061209",0,"0,3741392502",0,"0,2693190513",0,"0,1790359602",0,"0,1002295333",0,"0,04590665647",0,"0,01759755164",0,"0,4333333333","0,4986320084","0,962831776",0
1308,"1,52",0,"0,5458715596",0,"0,4556574924",0,"0,373853211",0,"0,2691131498",0,"0,1788990826",0,"0,1001529052",0,"0,04587155963",0,"0,01758409786",0,"0,4333333333","0,4986320084","0,9630665362","0,0002347601449"
