t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,,,,,RATING1,RATING2,RATING3,,,
364,"7,63",1,"0,5494505495",1,"0,4642857143",1,"0,3406593407",1,"0,2445054945",1,"0,1648351648",0,"0,08516483516",0,"0,03571428571",0,"0,008241758242",1,"0,4833333333","0,5040817004","0,3655334352","-0,06620465451","-0,3484182275","-0,004591059751","0,1764416879","0,00007061988954",0,"-0,03333333333","-0,05","-0,01666666667","0,03333333333","0,03333333333"
365,"1,83",1,"0,5506849315",1,"0,4657534247",1,"0,3424657534",1,"0,2465753425",1,"0,1671232877",0,"0,08493150685",0,"0,03561643836",0,"0,008219178082",1,"0,5","0,5040817004","0,320990747","-0,04454268816","-0,374272569","-0,004841888381","0,1476477362","0,00005379724239","0,01666666667","-0,01666666667","-0,01666666667","-0,01666666667","0,05","0,05"
366,"4,25",1,"0,5519125683",0,"0,4644808743",0,"0,3415300546",0,"0,2459016393",0,"0,1666666667",0,"0,08469945355",0,"0,03551912568",0,"0,008196721311",0,"0,5","0,5040817004","0,2969226753","-0,02406807167","-0,361041044","-0,004577622503","0,1608919619","0,00005788373436","0,03333333333",0,0,"-0,01666666667","0,03333333333","0,05"
367,"2,29",1,"0,553133515",1,"0,4659400545",1,"0,3433242507",1,"0,2479564033",0,"0,1662125341",0,"0,08446866485",0,"0,03542234332",0,"0,008174386921",1,"0,5","0,5040817004","0,2299793947","-0,06694328061","-0,3914883262","-0,004855325629","0,1257823099","0,00003974654805","0,01666666667","0,01666666667",0,"-0,03333333333","0,03333333333","0,06666666667"
368,"1,47",1,"0,5543478261",1,"0,4673913043",0,"0,3423913043",0,"0,2472826087",0,"0,1657608696",0,"0,08423913043",0,"0,03532608696",0,"0,008152173913",1,"0,5","0,5040817004","0,1912517769","-0,0387276178","-0,3677896145","-0,004452208188","0,1711480941","0,00005287770518","0,03333333333","0,01666666667","0,01666666667","-0,03333333333","0,03333333333","0,06666666667"
369,"1,54",0,"0,5528455285",0,"0,4661246612",0,"0,3414634146",0,"0,2466124661",0,"0,1653116531",0,"0,08401084011",0,"0,0352303523",0,"0,008130081301",0,"0,5","0,5040817004","0,1933596053","0,002107828318","-0,3574834669","-0,004286482128","0,1600235249","0,0000496656568","0,01666666667",0,"0,01666666667","-0,05","0,03333333333","0,08333333333"
370,1,0,"0,5513513514",0,"0,4648648649",0,"0,3405405405",0,"0,2459459459",0,"0,1648648649",0,"0,08378378378",0,"0,03513513514",0,"0,008108108108",0,"0,4833333333","0,5035393853","0,1936394317","0,0002798264322","-0,3347025877","-0,003972946341","0,16440845","0,00005097168602",0,0,"0,01666666667","-0,06666666667",0,"0,05"
371,"8,88",0,"0,5498652291",0,"0,4636118598",0,"0,3396226415",0,"0,2452830189",0,"0,1644204852",0,"0,08355795148",0,"0,03504043127",0,"0,008086253369",0,"0,4833333333","0,5035393853","0,1652448614","-0,02839457031","-0,348887603","-0,004102839738","0,1412853755","0,00004250482286","-0,01666666667",0,"0,01666666667","-0,05","0,01666666667","0,06666666667"
372,"4,51",1,"0,5510752688",1,"0,4650537634",1,"0,3413978495",1,"0,247311828",1,"0,1666666667",0,"0,08333333333",0,"0,03494623656",0,"0,008064516129",1,"0,4666666667","0,5035393853","0,1652448614",0,"-0,348887603","-0,004102839738","0,1412853755","0,00004250482286","-0,03333333333",0,"-0,01666666667","-0,05",0,"0,03333333333"
373,"1,63",1,"0,5522788204",1,"0,4664879357",1,"0,3431635389",1,"0,2493297587",0,"0,1662198391",0,"0,08310991957",0,"0,03485254692",0,"0,008042895442",1,"0,4833333333","0,5040817004","0,1577428815","-0,007501979832","-0,3637311289","-0,004282003046","0,1502077976","0,00004542491045","-0,01666666667",0,"-0,01666666667","-0,03333333333","0,01666666667","0,05"
374,"10,75",0,"0,550802139",0,"0,4652406417",0,"0,3422459893",0,"0,2486631016",0,"0,1657754011",0,"0,08288770053",0,"0,03475935829",0,"0,008021390374",0,"0,4833333333","0,5035393853","0,1572125837","-0,0005302978594","-0,3399645972","-0,003959509093","0,156141837","0,00004716864491","-0,01666666667","0,01666666667","-0,01666666667","-0,03333333333","0,01666666667","0,03333333333"
375,"4,89",1,"0,552",1,"0,4666666667",1,"0,344",1,"0,2506666667",1,"0,168",1,"0,08533333333",0,"0,03466666667",0,"0,008",1,"0,4666666667","0,5035393853","0,1572125837",0,"-0,3399645972","-0,003959509093","0,156141837","0,00004716864491","-0,03333333333","-0,01666666667","-0,03333333333","-0,06666666667",0,"0,01666666667"
376,"3,49",1,"0,5531914894",1,"0,4680851064",1,"0,3457446809",1,"0,2526595745",0,"0,1675531915",0,"0,08510638298",0,"0,03457446809",0,"0,007978723404",1,"0,4666666667","0,5035393853","0,1572125837",0,"-0,3399645972","-0,003959509093","0,156141837","0,00004716864491","-0,01666666667","-0,01666666667","-0,05","-0,06666666667",0,"0,01666666667"
377,"1,07",1,"0,5543766578",1,"0,4694960212",1,"0,3474801061",0,"0,2519893899",0,"0,1671087533",0,"0,0848806366",0,"0,03448275862",0,"0,007957559682",1,"0,4666666667","0,5035393853","0,1572125837",0,"-0,3399645972","-0,003959509093","0,156141837","0,00004716864491","-0,01666666667","-0,03333333333","-0,05","-0,05","0,01666666667","0,01666666667"
378,"1,02",0,"0,5529100529",0,"0,4682539683",0,"0,3465608466",0,"0,2513227513",0,"0,1666666667",0,"0,08465608466",0,"0,03439153439",0,"0,007936507937",0,"0,4666666667","0,5024529992","0,186662126","0,02944954229","-0,3013881578","-0,003502642659","0,1837412696","0,00005708728174",0,"-0,03333333333","-0,03333333333","-0,03333333333","0,01666666667",0
379,"1,06",0,"0,5514511873",0,"0,4670184697",0,"0,345646438",0,"0,2506596306",0,"0,1662269129",0,"0,08443271768",0,"0,03430079156",0,"0,007915567282",0,"0,4666666667","0,5024529992","0,186662126",0,"-0,3013881578","-0,003502642659","0,1837412696","0,00005708728174","-0,01666666667","-0,03333333333","-0,01666666667","-0,03333333333",0,0
380,"1,06",0,"0,55",0,"0,4657894737",0,"0,3447368421",0,"0,25",0,"0,1657894737",0,"0,08421052632",0,"0,03421052632",0,"0,007894736842",0,"0,4666666667","0,5024529992","0,09825118756","-0,08841093841","-0,3180390717","-0,003628056974","0,1694749273","0,00004479167868","-0,01666666667","-0,03333333333","-0,01666666667","-0,01666666667","-0,01666666667",0
381,"1,06",0,"0,5485564304",0,"0,4645669291",0,"0,343832021",0,"0,249343832",0,"0,1653543307",0,"0,08398950131",0,"0,03412073491",0,"0,007874015748",0,"0,45","0,5008190014","0,167674024","0,06942283648","-0,2544735341","-0,002893487414","0,2465377546","0,00007634866411","-0,01666666667","-0,05","-0,05","-0,03333333333","-0,03333333333","-0,01666666667"
382,"3,85",0,"0,5471204188",0,"0,4633507853",0,"0,3429319372",0,"0,2486910995",0,"0,164921466",0,"0,08376963351",0,"0,03403141361",0,"0,007853403141",0,"0,4333333333","0,4986320084","0,3449403387","0,1772663147","-0,1858260087","-0,002199229598","0,2548031145","0,0001120900912","-0,03333333333","-0,05","-0,05","-0,03333333333","-0,05","-0,05"
383,"1,8",1,"0,5483028721",1,"0,4647519582",1,"0,3446475196",1,"0,2506527415",0,"0,1644908616",0,"0,08355091384",0,"0,03394255875",0,"0,007832898172",1,"0,4333333333","0,5008190014","0,4182947198","0,07335438108","-0,2272493372","-0,002835259339","0,183688827","0,00008710010808","-0,03333333333","-0,05","-0,05","-0,03333333333","-0,06666666667","-0,03333333333"
384,1,1,"0,5494791667",0,"0,4635416667",0,"0,34375",0,"0,25",0,"0,1640625",0,"0,08333333333",0,"0,03385416667",0,"0,0078125",0,"0,4333333333","0,4986320084","0,4992426708","0,08094795104","-0,1788895451","-0,00232016483","0,2062276062","0,0001156905575","-0,03333333333","-0,03333333333","-0,03333333333","-0,05","-0,06666666667","-0,03333333333"
385,"1,11",0,"0,5480519481",0,"0,4623376623",0,"0,3428571429",0,"0,2493506494",0,"0,1636363636",0,"0,08311688312",0,"0,03376623377",0,"0,007792207792",0,"0,4166666667","0,4958847037","0,5850873839","0,08584471309","-0,1252376642","-0,001719967751","0,2195440472","0,0001598099598","-0,05","-0,06666666667","-0,06666666667","-0,08333333333","-0,1","-0,05"
386,"2,27",0,"0,5466321244",0,"0,4611398964",0,"0,3419689119",0,"0,2487046632",0,"0,1632124352",0,"0,0829015544",0,"0,03367875648",0,"0,007772020725",0,"0,4166666667","0,4958847037","0,6395173091","0,05442992513","-0,08003439255","-0,001160082415","0,2498385151","0,0002148824987","-0,05","-0,06666666667","-0,05","-0,08333333333","-0,08333333333","-0,05"
387,"3,7",1,"0,5478036176",1,"0,4625322997",0,"0,3410852713",0,"0,2480620155",0,"0,1627906977",0,"0,0826873385",0,"0,03359173127",0,"0,007751937984",1,"0,4","0,4958847037","0,6954201252","0,05590281612","-0,1369632716","-0,002127564275","0,1397715186","0,0001355780426","-0,05","-0,06666666667","-0,08333333333","-0,1","-0,1166666667","-0,06666666667"
388,"1,02",1,"0,5489690722",1,"0,4639175258",1,"0,3427835052",1,"0,25",0,"0,162371134",0,"0,0824742268",0,"0,03350515464",0,"0,007731958763",1,"0,4166666667","0,4986320084","0,7166742169","0,02125409167","-0,1614048452","-0,002606826122","0,1007942033","0,0001018796798","-0,01666666667","-0,05","-0,06666666667","-0,1","-0,1","-0,05"
389,"1,68",0,"0,5475578406",0,"0,4627249357",0,"0,3419023136",0,"0,2493573265",0,"0,1619537275",0,"0,0822622108",0,"0,03341902314",0,"0,007712082262",0,"0,4166666667","0,4958847037","0,7380776919","0,02140347509","-0,1360538691","-0,002261936755","0,1260643783","0,0001379258001","-0,01666666667","-0,05","-0,08333333333","-0,1","-0,1166666667","-0,03333333333"
390,"3,6",0,"0,5461538462",0,"0,4615384615",0,"0,341025641",0,"0,2487179487",0,"0,1615384615",0,"0,08205128205",0,"0,03333333333",0,"0,007692307692",0,"0,4166666667","0,4958847037","0,7551162977","0,01703860575","-0,0932597314","-0,001590074353","0,1645952687","0,000192998339","-0,01666666667","-0,05","-0,08333333333","-0,08333333333","-0,1166666667","-0,03333333333"
391,"1,13",1,"0,547314578",1,"0,462915601",1,"0,3427109974",0,"0,2480818414",0,"0,1611253197",0,"0,08184143223",0,"0,03324808184",0,"0,007672634271",1,"0,4","0,4958847037","0,7792490466","0,02413274892","-0,1535651173","-0,002718803189","0,0955484027","0,0001189406828","-0,01666666667","-0,06666666667","-0,1","-0,08333333333","-0,15","-0,06666666667"
392,"1,83",0,"0,5459183673",0,"0,4617346939",0,"0,3418367347",0,"0,2474489796",0,"0,1607142857",0,"0,08163265306",0,"0,03316326531",0,"0,007653061224",0,"0,4166666667","0,4958847037","0,7960780367","0,01682899009","-0,1083350023","-0,001934963719","0,1300327462","0,0001703696107",0,"-0,05","-0,08333333333","-0,06666666667","-0,1333333333","-0,06666666667"
393,"1,45",1,"0,5470737913",0,"0,4605597964",0,"0,3409669211",0,"0,2468193384",0,"0,1603053435",0,"0,08142493639",0,"0,03307888041",0,"0,007633587786",0,"0,4","0,4925677119","0,8213121951","0,02523415842","-0,1076503699","-0,001948400967","0,1623074684","0,0002332820017",0,"-0,05","-0,1","-0,1","-0,1333333333","-0,08333333333"
394,"1,14",0,"0,5456852792",0,"0,4593908629",0,"0,3401015228",0,"0,2461928934",0,"0,1598984772",0,"0,08121827411",0,"0,03299492386",0,"0,007614213198",0,"0,4","0,4925677119","0,8545110025","0,03319880735","-0,05403793239","-0,0009809191078","0,1907368073","0,0002970409091","-0,01666666667","-0,03333333333","-0,08333333333","-0,08333333333","-0,1166666667","-0,08333333333"
395,"1,37",0,"0,5443037975",0,"0,4582278481",0,"0,3392405063",0,"0,2455696203",0,"0,1594936709",0,"0,08101265823",0,"0,03291139241",0,"0,007594936709",0,"0,4","0,4925677119","0,8865947977","0,03208379524","-0,0007413286132","-0,00001343724805","0,2166953277","0,0003607998166","-0,01666666667","-0,03333333333","-0,08333333333","-0,08333333333","-0,1166666667","-0,1"
396,"6,09",0,"0,5429292929",0,"0,4570707071",0,"0,3383838384",0,"0,2449494949",0,"0,1590909091",0,"0,08080808081",0,"0,03282828283",0,"0,007575757576",0,"0,4","0,4925677119","0,9002385124","0,01364371473","0,04632346262","0,0008465466273","0,2452692464","0,0004315657832","-0,01666666667","-0,03333333333","-0,06666666667","-0,06666666667","-0,1166666667","-0,1"
397,"3,88",1,"0,5440806045",1,"0,4584382872",1,"0,3400503778",1,"0,2468513854",1,"0,161209068",0,"0,08060453401",0,"0,03274559194",0,"0,007556675063",1,"0,4","0,4958847037","0,9055934802","0,005354967727","0,02517138934","0,0004703036818","0,2168222034","0,0003907263085",0,"-0,01666666667","-0,08333333333","-0,08333333333","-0,1333333333","-0,1166666667"
398,"1,08",1,"0,5452261307",1,"0,459798995",1,"0,3417085427",1,"0,2487437186",0,"0,1608040201",0,"0,08040201005",0,"0,03266331658",0,"0,007537688442",1,"0,4","0,4958847037","0,9121840886","0,00659060846","-0,03480169812","-0,0006584251545","0,1728014263","0,0003166686522","-0,01666666667","-0,01666666667","-0,08333333333","-0,06666666667","-0,1333333333","-0,1"
399,"10,33",0,"0,5438596491",0,"0,4586466165",0,"0,3408521303",0,"0,2481203008",0,"0,1604010025",0,"0,08020050125",0,"0,03258145363",0,"0,007518796992",0,"0,4","0,4925677119","0,9180218373","0,005837748687","-0,03799896597","-0,0007211323121","0,1863756054","0,0003535999895",0,0,"-0,06666666667","-0,08333333333","-0,1166666667","-0,1166666667"
400,"2,08",1,"0,545",1,"0,46",1,"0,3425",1,"0,25",1,"0,1625",1,"0,0825",0,"0,0325",0,"0,0075",1,"0,4","0,4958847037","0,9298243223","0,01180248497","-0,04683922075","-0,0008913374541","0,1635572132","0,0003163255445",0,"-0,01666666667","-0,06666666667","-0,08333333333","-0,1","-0,1166666667"
401,"1,96",1,"0,5461346633",0,"0,4588528678",0,"0,3416458853",0,"0,2493765586",0,"0,1620947631",0,"0,08229426434",0,"0,03241895262",0,"0,007481296758",1,"0,4166666667","0,4986320084","0,9391008085","0,009276486247","-0,04428641725","-0,0008331093792","0,1588561908","0,0003090067639","0,01666666667",0,"-0,05","-0,08333333333","-0,08333333333","-0,1166666667"
402,"1,6",1,"0,5472636816",0,"0,4577114428",0,"0,3407960199",0,"0,2487562189",0,"0,1616915423",0,"0,08208955224",0,"0,03233830846",0,"0,007462686567",0,"0,4333333333","0,4986320084","0,9423374095","0,003236600963","-0,01352324085","-0,0002508286303","0,1787542668","0,0003470857728","0,03333333333","0,01666666667","-0,03333333333","-0,06666666667","-0,05","-0,1"
403,"2,4",0,"0,5459057072",0,"0,4565756824",0,"0,3399503722",0,"0,2481389578",0,"0,1612903226",0,"0,08188585608",0,"0,03225806452",0,"0,007444168734",0,"0,4166666667","0,4958847037","0,9433645548","0,001027145305","-0,01917295013","-0,000353847532","0,180615821","0,0003516441225","0,01666666667","0,01666666667","-0,05","-0,08333333333","-0,06666666667","-0,1333333333"
404,"9,16",1,"0,547029703",1,"0,4579207921",0,"0,3391089109",0,"0,2475247525",0,"0,1608910891",0,"0,08168316832",0,"0,03217821782",0,"0,007425742574",1,"0,4166666667","0,4986320084","0,9415724182","-0,001792136637","-0,02439660499","-0,0004523873511","0,1809180753","0,000353101009","0,01666666667",0,"-0,05","-0,08333333333","-0,05","-0,1333333333"
405,1,1,"0,5481481481",1,"0,4592592593",1,"0,3407407407",1,"0,249382716",1,"0,162962963",0,"0,08148148148",0,"0,03209876543",0,"0,007407407407",1,"0,4333333333","0,5008190014","0,9379804542","-0,003591963938","-0,0255210197","-0,0004747827645","0,1913343565","0,000373535224","0,03333333333","0,03333333333","-0,01666666667","-0,06666666667","-0,03333333333","-0,1"
406,"1,91",0,"0,5467980296",0,"0,4581280788",0,"0,3399014778",0,"0,2487684729",0,"0,1625615764",0,"0,08128078818",0,"0,03201970443",0,"0,007389162562",0,"0,45","0,5008190014","0,9371803587","-0,0008000955672","-0,01257338649","-0,0002329122996","0,2023053931","0,0003932746399","0,05","0,05","0,01666666667","-0,03333333333","-0,03333333333","-0,06666666667"
407,"1,63",1,"0,5479115479",0,"0,457002457",0,"0,3390663391",0,"0,2481572482",0,"0,1621621622",0,"0,08108108108",0,"0,03194103194",0,"0,007371007371",0,"0,45","0,5008190014","0,9369580488","-0,0002223098821","-0,006048469312","-0,0001119770671","0,2087559856","0,0004051311143","0,03333333333","0,05","0,01666666667","-0,03333333333","-0,05","-0,06666666667"
408,"1,95",0,"0,5465686275",0,"0,4558823529",0,"0,3382352941",0,"0,2475490196",0,"0,1617647059",0,"0,08088235294",0,"0,0318627451",0,"0,007352941176",0,"0,4333333333","0,4986320084","0,9384236109","0,00146556216","-0,003637968037","-0,00006718624026","0,2034933749","0,0003922282029",0,"0,03333333333",0,"-0,03333333333","-0,06666666667","-0,08333333333"
409,"1,07",1,"0,5476772616",0,"0,4547677262",0,"0,337408313",0,"0,2469437653",0,"0,1613691932",0,"0,08068459658",0,"0,03178484108",0,"0,007334963325",0,"0,4166666667","0,4958847037","0,9387717323","0,000348121377","-0,004861907778","-0,00008958165368","0,2024590236","0,0003898989333",0,"0,01666666667",0,"-0,06666666667","-0,08333333333","-0,1166666667"
410,"1,26",0,"0,5463414634",0,"0,4536585366",0,"0,3365853659",0,"0,2463414634",0,"0,1609756098",0,"0,08048780488",0,"0,03170731707",0,"0,007317073171",0,"0,4166666667","0,4958847037","0,9392255916","0,0004538593149","0,0256618655","0,0004703036818","0,2302594671","0,0004449714723",0,"0,01666666667",0,"-0,06666666667","-0,1","-0,1166666667"
411,"65,15",0,"0,5450121655",0,"0,4525547445",0,"0,3357664234",0,"0,2457420925",0,"0,1605839416",0,"0,0802919708",0,"0,03163017032",0,"0,007299270073",0,"0,4166666667","0,4958847037","0,9396099207","0,0003843290684","0,05659328206","0,001030189017","0,2581719801","0,0005000440112","-0,01666666667","0,01666666667","0,01666666667","-0,05","-0,1","-0,1"
412,"1,07",1,"0,5461165049",1,"0,4538834951",1,"0,3373786408",1,"0,2475728155",1,"0,1626213592",1,"0,08252427184",1,"0,03398058252",1,"0,009708737864",1,"0,4","0,4958847037","0,9400034215","0,0003935008119","0,003444808473","0,00006270715757","0,2169892065","0,0004207395552","-0,05",0,"-0,01666666667","-0,06666666667","-0,1","-0,1"
413,"3,18",0,"0,5447941889",0,"0,4527845036",0,"0,3365617433",0,"0,2469733656",0,"0,1622276029",0,"0,08232445521",0,"0,03389830508",0,"0,009685230024",0,"0,4166666667","0,4958847037","0,9440321622","0,004028740688","0,04126755896","0,0007345695602","0,2454082777","0,0004758120941","-0,03333333333",0,0,"-0,05","-0,06666666667","-0,08333333333"
414,"2,62",1,"0,5458937198",1,"0,4541062802",1,"0,3381642512",0,"0,2463768116",0,"0,1618357488",0,"0,08212560386",0,"0,03381642512",0,"0,009661835749",1,"0,4166666667","0,4986320084","0,9462606009","0,002228438698","0,05314419078","0,0009271701156","0,2550546586","0,0004929682061","-0,01666666667","-0,01666666667",0,"-0,05","-0,06666666667","-0,06666666667"
415,"5,3",1,"0,5469879518",1,"0,4554216867",0,"0,3373493976",0,"0,2457831325",0,"0,1614457831",0,"0,08192771084",0,"0,03373493976",0,"0,009638554217",1,"0,4333333333","0,5008190014","0,9434028635","-0,002857737379","0,0700842583","0,001204873242","0,2771731465","0,0005330367464","0,01666666667","0,01666666667","0,03333333333","-0,03333333333","-0,06666666667","-0,05"
416,"1,4",1,"0,5480769231",1,"0,4567307692",1,"0,3389423077",1,"0,2475961538",0,"0,1610576923",0,"0,08173076923",0,"0,03365384615",0,"0,009615384615",1,"0,4333333333","0,5008190014","0,9392988242","-0,004104039331","0,04393040191","0,0007480068082","0,2642400389","0,0005032243932","0,01666666667","0,01666666667","0,01666666667","-0,03333333333","-0,05","-0,03333333333"
417,"1,66",0,"0,5467625899",0,"0,4556354916",0,"0,3381294964",0,"0,2470023981",0,"0,1606714628",0,"0,08153477218",0,"0,03357314149",0,"0,009592326139",0,"0,4333333333","0,4986320084","0,9380183199","-0,001280504307","0,02696414519","0,0004523873511","0,2502850328","0,0004696688407","0,01666666667",0,"0,03333333333","-0,01666666667","-0,05","-0,03333333333"
418,"8,23",0,"0,5454545455",0,"0,4545454545",0,"0,3373205742",0,"0,2464114833",0,"0,1602870813",0,"0,08133971292",0,"0,03349282297",0,"0,00956937799",0,"0,4333333333","0,4986320084","0,9380685619","0,00005024205101","0,05602318417","0,0009182119502","0,2736139696","0,0005077478496","0,03333333333","-0,01666666667","0,03333333333",0,"-0,03333333333","-0,05"
419,"1,67",1,"0,5465393795",1,"0,4558472554",1,"0,338902148",1,"0,2482100239",1,"0,1622911695",0,"0,08114558473",0,"0,03341288783",0,"0,009546539379",1,"0,4333333333","0,5008190014","0,9340237325","-0,004044829411","0,06998688948","0,001137687002","0,2968371479","0,0005485641124","0,01666666667","-0,01666666667","0,03333333333",0,"-0,05","-0,06666666667"
420,"1,94",0,"0,5452380952",0,"0,4547619048",0,"0,3380952381",0,"0,2476190476",0,"0,1619047619",0,"0,08095238095",0,"0,03333333333",0,"0,009523809524",0,"0,45","0,5008190014","0,9328277017","-0,001196030792","0,086000324","0,001379557467","0,3102417345","0,0005683035283","0,03333333333","0,01666666667","0,05","0,01666666667","-0,01666666667","-0,05"
421,"2,62",1,"0,5463182898",0,"0,4536817102",0,"0,3372921615",0,"0,2470308789",0,"0,16152019",0,"0,08076009501",0,"0,03325415677",0,"0,009501187648",0,"0,4333333333","0,4986320084","0,93261393","-0,0002137717314","0,07469347893","0,001186956911","0,2965578366","0,0005354576977",0,"0,01666666667","0,03333333333","0,01666666667","-0,05","-0,06666666667"
422,"35,6",1,"0,5473933649",1,"0,4549763033",0,"0,336492891",0,"0,2464454976",0,"0,1611374408",0,"0,08056872038",0,"0,03317535545",0,"0,009478672986",1,"0,4333333333","0,5008190014","0,928241193","-0,00437273704","0,09144136914","0,001437785542","0,3223785184","0,0005790549723",0,"0,01666666667","0,03333333333","0,01666666667","-0,05","-0,08333333333"
423,"2,76",1,"0,548463357",1,"0,4562647754",1,"0,3380614657",1,"0,2482269504",1,"0,1631205674",1,"0,08274231678",1,"0,03546099291",0,"0,009456264775",1,"0,4333333333","0,5008190014","0,9248340192","-0,003407173803","0,07250399282","0,001133207919","0,3116180663","0,00055419793",0,"0,01666666667","0,03333333333","0,03333333333","-0,06666666667","-0,08333333333"
424,"2,06",1,"0,5495283019",1,"0,4575471698",1,"0,3396226415",0,"0,2476415094",0,"0,1627358491",0,"0,08254716981",0,"0,03537735849",0,"0,009433962264",1,"0,4333333333","0,5008190014","0,9195398499","-0,005294169252","0,04400580692","0,0006763414853","0,2988754002","0,0005243855768",0,"0,03333333333","0,03333333333","0,01666666667","-0,06666666667","-0,06666666667"
425,"3,23",1,"0,5505882353",0,"0,4564705882",0,"0,3388235294",0,"0,2470588235",0,"0,1623529412",0,"0,08235294118",0,"0,03529411765",0,"0,009411764706",1,"0,4333333333","0,5008190014","0,9139716783","-0,005568171571","0,01454085319","0,0002194750515","0,2859024674","0,0004945732235",0,"0,01666666667","0,01666666667","0,01666666667","-0,06666666667","-0,05"
426,"5,18",1,"0,5516431925",1,"0,4577464789",1,"0,3403755869",0,"0,2464788732",0,"0,161971831",0,"0,08215962441",0,"0,03521126761",0,"0,009389671362",1,"0,4333333333","0,5008190014","0,9104908205","-0,003480857872","-0,02678785242","-0,0003896801935","0,2726775354","0,0004647608703","-0,01666666667","0,01666666667",0,"0,01666666667","-0,06666666667","-0,05"
427,"1,02",1,"0,5526932084",1,"0,4590163934",1,"0,3419203747",1,"0,2482435597",0,"0,1615925059",0,"0,08196721311",0,"0,03512880562",0,"0,009367681499",1,"0,45","0,5024529992","0,9092074058","-0,001283414682","0,0153186448","0,0002149959688","0,3139483879","0,0005317540058","0,01666666667","0,01666666667","0,03333333333","0,05","-0,05","-0,05"
428,"254,86",0,"0,5514018692",0,"0,4579439252",0,"0,3411214953",0,"0,2476635514",0,"0,1612149533",0,"0,08177570093",0,"0,03504672897",0,"0,009345794393",0,"0,45","0,5008190014","0,9101190467","0,000911640939","-0,0361105229","-0,0004837409299","0,2850073387","0,000473553408","0,01666666667","0,01666666667","0,03333333333","0,03333333333","-0,03333333333","-0,03333333333"
429,"1,18",1,"0,5524475524",1,"0,4592074592",1,"0,3426573427",1,"0,2494172494",1,"0,1631701632",1,"0,08391608392",1,"0,0372960373",1,"0,01165501166",1,"0,4333333333","0,5008190014","0,9092504358","-0,0008686109255","-0,0859255503","-0,001092896175","0,2715717215","0,0004437410548",0,0,0,"0,03333333333","-0,05","-0,05"
430,"2,09",0,"0,5511627907",0,"0,4581395349",0,"0,3418604651",0,"0,2488372093",0,"0,1627906977",0,"0,08372093023",0,"0,03720930233",0,"0,01162790698",0,"0,45","0,5008190014","0,9129155369","0,003665101141","-0,060681316","-0,0007300904775","0,2911364315","0,0004674155706","0,01666666667","0,01666666667",0,"0,05","-0,01666666667","-0,01666666667"
431,3,1,"0,5522041763",0,"0,4570765661",0,"0,3410672854",0,"0,2482598608",0,"0,162412993",0,"0,08352668213",0,"0,03712296984",0,"0,01160092807",1,"0,45","0,5024529992","0,9125216312","-0,0003939057413","-0,01649345385","-0,0001926005554","0,3334792797","0,0005333960688","0,01666666667","0,01666666667",0,"0,05","-0,03333333333","-0,03333333333"
432,"3,2",1,"0,5532407407",1,"0,4583333333",1,"0,3425925926",0,"0,2476851852",0,"0,162037037",0,"0,08333333333",0,"0,03703703704",0,"0,01157407407",1,"0,4666666667","0,5035393853","0,9155837282","0,00306209696","0,0442097568","0,0005061363433","0,3801145774","0,0006093032342","0,03333333333","0,01666666667","0,03333333333","0,06666666667","-0,01666666667",0
433,"1,03",1,"0,5542725173",1,"0,4595842956",1,"0,3441108545",0,"0,247113164",0,"0,1616628176",0,"0,0831408776",0,"0,03695150115",0,"0,01154734411",1,"0,4666666667","0,5035393853","0,9155837282",0,"0,0442097568","0,0005061363433","0,3801145774","0,0006093032342","0,01666666667","0,03333333333","0,05","0,06666666667",0,"-0,01666666667"
434,1,0,"0,5529953917",0,"0,4585253456",0,"0,3433179724",0,"0,2465437788",0,"0,1612903226",0,"0,08294930876",0,"0,03686635945",0,"0,01152073733",0,"0,4666666667","0,5024529992","0,914668586","-0,0009151421897","-0,01925998736","-0,0002149959688","0,3394511063","0,0005367614047","0,01666666667","0,03333333333","0,05","0,06666666667",0,"-0,01666666667"
435,"18,3",0,"0,5517241379",0,"0,4574712644",0,"0,3425287356",0,"0,2459770115",0,"0,1609195402",0,"0,08275862069",0,"0,0367816092",0,"0,01149425287",0,"0,4666666667","0,5024529992","0,9164958426","0,001827256634","-0,008223111426","-0,00008958165368","0,3471617575","0,0005449363071","0,03333333333","0,03333333333","0,05","0,06666666667",0,"-0,03333333333"
436,"1,98",1,"0,5527522936",1,"0,4587155963",1,"0,3440366972",1,"0,247706422",1,"0,1628440367",1,"0,08486238532",0,"0,03669724771",0,"0,01146788991",1,"0,45","0,5024529992","0,9141045593","-0,002391283288","-0,02213981579","-0,0002373913822","0,3435868406","0,0005353016007",0,"0,01666666667","0,05","0,05","-0,01666666667","-0,05"
437,"1,99",1,"0,5537757437",0,"0,4576659039",0,"0,3432494279",0,"0,2471395881",0,"0,1624713959",0,"0,08466819222",0,"0,03661327231",0,"0,0114416476",0,"0,45","0,5008190014","0,9109642375","-0,003140321797","-0,06689639069","-0,0007032159814","0,3127040276","0,0004781122244",0,"0,01666666667","0,03333333333","0,03333333333","-0,01666666667","-0,05"
