t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON
727,"1,02",1,"0,5295735901",0,"0,4346629986",0,"0,3287482806",0,"0,2434662999",0,"0,1526822558",0,"0,08528198074",0,"0,05502063274",0,"0,02063273728",0,"0,5166666667","0,5040817004","0,6822886515","-0,01553369552"
728,"4,55",0,"0,5288461538",0,"0,4340659341",0,"0,3282967033",0,"0,2431318681",0,"0,1524725275",0,"0,08516483516",0,"0,05494505495",0,"0,0206043956",0,"0,5166666667","0,5040817004","0,6861753513","0,003886699777"
729,"2,28",1,"0,5294924554",1,"0,4348422497",1,"0,329218107",1,"0,244170096",0,"0,1522633745",0,"0,08504801097",0,"0,0548696845",0,"0,02057613169",1,"0,5","0,5040817004","0,6511554013","-0,03501994992"
730,"1,25",1,"0,5301369863",1,"0,4356164384",0,"0,3287671233",0,"0,2438356164",0,"0,1520547945",0,"0,08493150685",0,"0,05479452055",0,"0,02054794521",1,"0,5","0,5040817004","0,6163240593","-0,03483134203"
731,"1,12",0,"0,5294117647",0,"0,4350205198",0,"0,3283173735",0,"0,243502052",0,"0,1518467852",0,"0,08481532148",0,"0,05471956224",0,"0,02051983584",0,"0,5166666667","0,5040817004","0,6167160367","0,0003919773833"
732,"1,36",0,"0,5286885246",0,"0,4344262295",0,"0,3278688525",0,"0,2431693989",0,"0,1516393443",0,"0,08469945355",0,"0,05464480874",0,"0,02049180328",0,"0,5","0,5040817004","0,5989876706","-0,01772836611"
733,"5,53",0,"0,5279672578",0,"0,4338335607",0,"0,3274215553",0,"0,2428376535",0,"0,1514324693",0,"0,08458390177",0,"0,05457025921",0,"0,0204638472",0,"0,5","0,5040817004","0,5929460007","-0,006041669867"
734,"3,94",1,"0,5286103542",1,"0,4346049046",1,"0,3283378747",1,"0,2438692098",0,"0,151226158",0,"0,08446866485",0,"0,05449591281",0,"0,0204359673",1,"0,4833333333","0,5040817004","0,5883772615","-0,004568739189"
735,"1,85",1,"0,5292517007",1,"0,4353741497",1,"0,3292517007",1,"0,2448979592",0,"0,1510204082",0,"0,0843537415",0,"0,05442176871",0,"0,02040816327",1,"0,5","0,5040817004","0,5901992097","0,001821948198"
736,"1,12",1,"0,5298913043",0,"0,4347826087",0,"0,3288043478",0,"0,2445652174",0,"0,1508152174",0,"0,08423913043",0,"0,05434782609",0,"0,02038043478",0,"0,5","0,5040817004","0,5954111079","0,005211898176"
737,"6,86",0,"0,5291723202",0,"0,434192673",0,"0,328358209",0,"0,2442333786",0,"0,1506105834",0,"0,08412483039",0,"0,05427408412",0,"0,02035278155",0,"0,5","0,5040817004","0,5868142129","-0,008596895031"
738,"1,37",1,"0,5298102981",1,"0,4349593496",1,"0,3292682927",1,"0,2452574526",1,"0,1517615176",0,"0,08401084011",0,"0,05420054201",0,"0,02032520325",1,"0,5","0,5040817004","0,5771626252","-0,009651587701"
739,"1,2",0,"0,5290933694",0,"0,4343707713",0,"0,3288227334",0,"0,2449255751",0,"0,151556157",0,"0,08389715832",0,"0,05412719892",0,"0,02029769959",0,"0,5166666667","0,5040817004","0,5709123468","-0,006250278328"
740,"23,37",0,"0,5283783784",0,"0,4337837838",0,"0,3283783784",0,"0,2445945946",0,"0,1513513514",0,"0,08378378378",0,"0,05405405405",0,"0,02027027027",0,"0,5166666667","0,5040817004","0,5635107562","-0,007401590594"
741,"2,02",1,"0,5290148448",1,"0,4345479082",1,"0,3292847503",1,"0,2456140351",1,"0,1524966262",1,"0,08502024291",1,"0,05533063428",0,"0,02024291498",1,"0,5166666667","0,5035393853","0,5368409102","-0,02666984605"
742,"8,78",1,"0,5296495957",0,"0,4339622642",0,"0,3288409704",0,"0,2452830189",0,"0,1522911051",0,"0,08490566038",0,"0,05525606469",0,"0,02021563342",1,"0,5166666667","0,5035393853","0,4795624282","-0,05727848196"
743,"1,98",1,"0,530282638",1,"0,4347240915",1,"0,3297442799",1,"0,2462987887",1,"0,1534320323",0,"0,08479138627",0,"0,05518169583",0,"0,0201884253",1,"0,5166666667","0,5035393853","0,4081496969","-0,0714127313"
744,"1,55",1,"0,5309139785",0,"0,4341397849",0,"0,3293010753",0,"0,2459677419",0,"0,1532258065",0,"0,08467741935",0,"0,05510752688",0,"0,02016129032",0,"0,5333333333","0,5035393853","0,341428189","-0,0667215079"
745,"7,41",0,"0,5302013423",0,"0,433557047",0,"0,3288590604",0,"0,2456375839",0,"0,1530201342",0,"0,08456375839",0,"0,05503355705",0,"0,02013422819",0,"0,5166666667","0,5040817004","0,3404952916","-0,0009328974718"
746,"40,3",1,"0,5308310992",1,"0,4343163539",1,"0,3297587131",1,"0,2466487936",1,"0,154155496",0,"0,08445040214",0,"0,05495978552",0,"0,02010723861",1,"0,5","0,5040817004","0,3526651834","0,01216989186"
747,"2,81",1,"0,53145917",1,"0,4350736278",1,"0,3306559572",1,"0,2476572959",1,"0,1552878179",1,"0,08567603748",1,"0,0562248996",0,"0,02008032129",1,"0,5","0,5040817004","0,3526651834",0
748,"4,48",1,"0,5320855615",1,"0,435828877",1,"0,3315508021",0,"0,2473262032",0,"0,1550802139",0,"0,08556149733",0,"0,05614973262",0,"0,02005347594",1,"0,5","0,5040817004","0,3659949808","0,01332979738"
749,"1,18",1,"0,5327102804",1,"0,4365821095",1,"0,3324432577",1,"0,2483311081",0,"0,1548731642",0,"0,08544726302",0,"0,05607476636",0,"0,02002670227",1,"0,5166666667","0,5035393853","0,3822678804","0,01627289964"
750,"1,11",0,"0,532",0,"0,436",0,"0,332",0,"0,248",0,"0,1546666667",0,"0,08533333333",0,"0,056",0,"0,02",0,"0,5333333333","0,5035393853","0,3822678804",0
751,"4,17",0,"0,5312916112",0,"0,4354194407",0,"0,3315579228",0,"0,2476697736",0,"0,154460719",0,"0,08521970706",0,"0,05592543276",0,"0,01997336884",0,"0,5333333333","0,5035393853","0,3441686161","-0,03809926429"
752,"1,06",1,"0,5319148936",1,"0,4361702128",1,"0,3324468085",1,"0,2486702128",0,"0,1542553191",0,"0,08510638298",0,"0,05585106383",0,"0,01994680851",1,"0,5166666667","0,5035393853","0,3314682037","-0,01270041248"
753,"1,05",0,"0,5312084993",0,"0,4355909695",0,"0,3320053121",0,"0,2483399734",0,"0,1540504648",0,"0,08499335989",0,"0,05577689243",0,"0,01992031873",0,"0,5333333333","0,5035393853","0,3063128224","-0,02515538124"
754,"1,61",0,"0,5305039788",0,"0,4350132626",0,"0,3315649867",0,"0,2480106101",0,"0,1538461538",0,"0,0848806366",0,"0,05570291777",0,"0,0198938992",0,"0,5333333333","0,5035393853","0,2768446589","-0,02946816351"
755,"1,51",0,"0,5298013245",0,"0,4344370861",0,"0,3311258278",0,"0,2476821192",0,"0,1536423841",0,"0,08476821192",0,"0,05562913907",0,"0,01986754967",0,"0,5166666667","0,5040817004","0,2988459385","0,02200127961"
756,"30,54",0,"0,5291005291",0,"0,4338624339",0,"0,3306878307",0,"0,2473544974",0,"0,1534391534",0,"0,08465608466",0,"0,05555555556",0,"0,01984126984",0,"0,5","0,5040817004","0,3114688228","0,01262288429"
757,"3,17",1,"0,5297225892",1,"0,4346103038",1,"0,3315719947",1,"0,248348745",1,"0,1545574637",1,"0,0858652576",1,"0,05680317041",0,"0,01981505945",1,"0,4833333333","0,5040817004","0,2988459385","-0,01262288429"
758,"3,81",1,"0,5303430079",1,"0,4353562005",1,"0,3324538259",0,"0,2480211082",0,"0,154353562",0,"0,08575197889",0,"0,05672823219",0,"0,01978891821",1,"0,5","0,5040817004","0,2988459385",0
759,"1,29",1,"0,5309617918",1,"0,4361001318",1,"0,3333333333",1,"0,2490118577",0,"0,1541501976",0,"0,08563899868",0,"0,05665349144",0,"0,01976284585",1,"0,5","0,5040817004","0,2988459385",0
760,"1,97",0,"0,5302631579",0,"0,4355263158",0,"0,3328947368",0,"0,2486842105",0,"0,1539473684",0,"0,08552631579",0,"0,05657894737",0,"0,01973684211",0,"0,5166666667","0,5040817004","0,3083981057","0,009552167173"
761,"2,02",1,"0,5308804205",0,"0,4349540079",0,"0,332457293",0,"0,2483574244",0,"0,1537450723",0,"0,08541392904",0,"0,05650459921",0,"0,0197109067",0,"0,5166666667","0,5040817004","0,3095121625","0,001114056775"
762,"1,1",1,"0,531496063",0,"0,4343832021",0,"0,3320209974",0,"0,2480314961",0,"0,1535433071",0,"0,08530183727",0,"0,05643044619",0,"0,01968503937",1,"0,5166666667","0,5035393853","0,2339626483","-0,07554951421"
763,"1,42",0,"0,5307994758",0,"0,4338138925",0,"0,3315858453",0,"0,247706422",0,"0,1533420708",0,"0,08519003932",0,"0,05635648755",0,"0,01965923984",0,"0,5166666667","0,5040817004","0,08775913284","-0,1462035154"
764,"1,54",0,"0,530104712",0,"0,4332460733",0,"0,3311518325",0,"0,247382199",0,"0,1531413613",0,"0,08507853403",0,"0,05628272251",0,"0,01963350785",0,"0,5","0,5040817004","0,05507420166","-0,03268493118"
765,"1,04",0,"0,5294117647",0,"0,4326797386",0,"0,3307189542",0,"0,2470588235",0,"0,1529411765",0,"0,08496732026",0,"0,05620915033",0,"0,01960784314",0,"0,5","0,5040817004","0,03390438183","-0,02116981983"
766,"2,86",0,"0,5287206266",0,"0,4321148825",0,"0,3302872063",0,"0,2467362924",0,"0,1527415144",0,"0,08485639687",0,"0,05613577023",0,"0,01958224543",0,"0,4833333333","0,5035393853","0,01850590526","-0,01539847658"
767,1,1,"0,5293350717",1,"0,4328552803",1,"0,3311603651",0,"0,2464146023",0,"0,1525423729",0,"0,08474576271",0,"0,05606258149",0,"0,01955671447",1,"0,4666666667","0,5035393853","0,06851411317","0,05000820792"
768,"8,04",0,"0,5286458333",0,"0,4322916667",0,"0,3307291667",0,"0,24609375",0,"0,15234375",0,"0,08463541667",0,"0,05598958333",0,"0,01953125",0,"0,4833333333","0,5035393853","0,06851411317",0
769,"5,81",1,"0,5292587776",1,"0,433029909",1,"0,3315994798",1,"0,2470741222",1,"0,1534460338",0,"0,08452535761",0,"0,05591677503",0,"0,01950585176",1,"0,4666666667","0,5035393853","0,06851411317",0
770,"1,97",1,"0,5298701299",1,"0,4337662338",1,"0,3324675325",1,"0,2480519481",0,"0,1532467532",0,"0,08441558442",0,"0,05584415584",0,"0,01948051948",1,"0,4833333333","0,5040817004","0,03390438183","-0,03460973134"
771,1,1,"0,5304798962",0,"0,4332036316",0,"0,3320363165",0,"0,2477302205",0,"0,1530479896",0,"0,08430609598",0,"0,05577172503",0,"0,01945525292",0,"0,4833333333","0,5035393853","0,01850590526","-0,01539847658"
772,"4,64",0,"0,5297927461",0,"0,432642487",0,"0,3316062176",0,"0,2474093264",0,"0,1528497409",0,"0,08419689119",0,"0,05569948187",0,"0,01943005181",0,"0,4666666667","0,5024529992","0,1252252609","0,1067193557"
773,"1,22",1,"0,5304010349",1,"0,4333764554",1,"0,3324708926",1,"0,2483829237",0,"0,1526520052",0,"0,08408796895",0,"0,05562742561",0,"0,01940491591",1,"0,45","0,5024529992","0,2522758318","0,1270505709"
774,"3,31",0,"0,5297157623",0,"0,4328165375",0,"0,3320413437",0,"0,2480620155",0,"0,1524547804",0,"0,08397932817",0,"0,05555555556",0,"0,01937984496",0,"0,45","0,5008190014","0,4009137862","0,1486379545"
775,"10,64",1,"0,5303225806",1,"0,4335483871",1,"0,3329032258",0,"0,2477419355",0,"0,1522580645",0,"0,08387096774",0,"0,05548387097",0,"0,01935483871",1,"0,45","0,5024529992","0,4565778738","0,0556640875"
776,1,1,"0,5309278351",1,"0,4342783505",1,"0,3337628866",1,"0,2487113402",1,"0,1533505155",1,"0,08505154639",0,"0,05541237113",0,"0,01932989691",1,"0,45","0,5024529992","0,5062258087","0,04964793493"
777,"2,16",0,"0,5302445302",0,"0,4337194337",0,"0,3333333333",0,"0,2483912484",0,"0,1531531532",0,"0,08494208494",0,"0,05534105534",0,"0,01930501931",0,"0,4666666667","0,5024529992","0,5322298353","0,0260040266"
778,"2,29",1,"0,530848329",1,"0,4344473008",0,"0,3329048843",0,"0,2480719794",0,"0,1529562982",0,"0,08483290488",0,"0,05526992288",0,"0,01928020566",1,"0,45","0,5024529992","0,580310185","0,04808034968"
779,"9,24",1,"0,5314505777",1,"0,4351732991",0,"0,3324775353",0,"0,2477535302",0,"0,1527599487",0,"0,08472400513",0,"0,05519897304",0,"0,01925545571",1,"0,45","0,5024529992","0,6112981676","0,03098798267"
780,"1,1",1,"0,5320512821",1,"0,4358974359",1,"0,3333333333",1,"0,2487179487",1,"0,1538461538",0,"0,08461538462",0,"0,05512820513",0,"0,01923076923",1,"0,45","0,5024529992","0,6390709381","0,02777277046"
781,"2,34",0,"0,5313700384",0,"0,4353393086",0,"0,3329065301",0,"0,2483994878",0,"0,1536491677",0,"0,08450704225",0,"0,05505761844",0,"0,01920614597",0,"0,4666666667","0,5024529992","0,6646759074","0,02560496933"
782,"2,47",1,"0,5319693095",1,"0,4360613811",0,"0,3324808184",0,"0,2480818414",0,"0,1534526854",0,"0,08439897698",0,"0,05498721228",0,"0,01918158568",1,"0,4666666667","0,5035393853","0,6719503069","0,007274399496"
783,"1,13",1,"0,5325670498",1,"0,4367816092",0,"0,3320561941",0,"0,2477650064",0,"0,153256705",0,"0,08429118774",0,"0,05491698595",0,"0,01915708812",1,"0,4833333333","0,5040817004","0,6579801734","-0,01397013353"
784,"1,66",0,"0,5318877551",0,"0,4362244898",0,"0,3316326531",0,"0,2474489796",0,"0,1530612245",0,"0,08418367347",0,"0,05484693878",0,"0,01913265306",0,"0,4833333333","0,5035393853","0,6624487494","0,004468575962"
785,"1,85",0,"0,5312101911",0,"0,4356687898",0,"0,3312101911",0,"0,247133758",0,"0,152866242",0,"0,08407643312",0,"0,05477707006",0,"0,01910828025",0,"0,4666666667","0,5024529992","0,6774892583","0,015040509"
786,"2,46",1,"0,5318066158",0,"0,4351145038",0,"0,3307888041",0,"0,2468193384",0,"0,1526717557",0,"0,08396946565",0,"0,05470737913",0,"0,01908396947",0,"0,4666666667","0,5024529992","0,6831626192","0,005673360805"
787,"1,45",1,"0,5324015248",1,"0,4358322745",0,"0,3303684879",0,"0,2465057179",0,"0,1524777637",0,"0,08386277001",0,"0,05463786531",0,"0,01905972046",1,"0,4666666667","0,5035393853","0,6735594674","-0,009603151787"
788,"1,41",0,"0,5317258883",0,"0,4352791878",0,"0,3299492386",0,"0,2461928934",0,"0,152284264",0,"0,08375634518",0,"0,05456852792",0,"0,01903553299",0,"0,4833333333","0,5035393853","0,6691833321","-0,004376135215"
789,"1,01",0,"0,5310519645",0,"0,4347275032",0,"0,329531052",0,"0,2458808619",0,"0,1520912548",0,"0,08365019011",0,"0,05449936629",0,"0,01901140684",0,"0,4833333333","0,5035393853","0,6645819718","-0,004601360311"
790,"14,89",0,"0,5303797468",0,"0,4341772152",0,"0,3291139241",0,"0,2455696203",0,"0,1518987342",0,"0,0835443038",0,"0,05443037975",0,"0,01898734177",0,"0,4666666667","0,5024529992","0,672391057","0,007809085209"
791,"153,87",1,"0,5309734513",1,"0,4348925411",1,"0,3299620733",1,"0,2465233881",1,"0,1529709229",1,"0,08470290771",0,"0,05436156764",0,"0,01896333755",1,"0,45","0,5024529992","0,685671932","0,01328087495"
792,"19,59",1,"0,5315656566",1,"0,4356060606",1,"0,3308080808",1,"0,2474747475",1,"0,154040404",1,"0,08585858586",1,"0,05555555556",1,"0,0202020202",1,"0,4666666667","0,5035393853","0,6749489491","-0,01072298291"
793,"1,14",1,"0,5321563682",1,"0,4363177806",1,"0,3316519546",1,"0,2484237074",1,"0,1551071879",1,"0,08701134931",0,"0,05548549811",0,"0,02017654477",1,"0,4833333333","0,5040817004","0,6660069616","-0,008941987514"
794,"1,05",0,"0,5314861461",0,"0,435768262",0,"0,3312342569",0,"0,2481108312",0,"0,1549118388",0,"0,08690176322",0,"0,05541561713",0,"0,0201511335",0,"0,5","0,5040817004","0,6660069616",0
795,"1,03",0,"0,5308176101",0,"0,4352201258",0,"0,3308176101",0,"0,2477987421",0,"0,1547169811",0,"0,08679245283",0,"0,05534591195",0,"0,02012578616",0,"0,4833333333","0,5035393853","0,6737376012","0,007730639626"
796,"6,28",0,"0,5301507538",0,"0,4346733668",0,"0,3304020101",0,"0,2474874372",0,"0,1545226131",0,"0,08668341709",0,"0,05527638191",0,"0,02010050251",0,"0,4666666667","0,5024529992","0,6791287748","0,005391173555"
797,"3,14",1,"0,530740276",1,"0,4353826851",1,"0,3312421581",1,"0,2484316186",1,"0,1555834379",0,"0,08657465496",0,"0,05520702635",0,"0,02007528231",1,"0,4666666667","0,5035393853","0,6720088729","-0,007119901902"
798,"1,05",1,"0,5313283208",1,"0,4360902256",1,"0,3320802005",0,"0,2481203008",0,"0,1553884712",0,"0,08646616541",0,"0,05513784461",0,"0,02005012531",1,"0,4833333333","0,5040817004","0,6628433144","-0,009165558491"
799,"2,08",0,"0,5306633292",0,"0,4355444305",0,"0,3316645807",0,"0,2478097622",0,"0,1551939925",0,"0,08635794743",0,"0,05506883605",0,"0,02002503129",0,"0,4833333333","0,5035393853","0,661101984","-0,001741330338"
800,"2,86",1,"0,53125",0,"0,435",0,"0,33125",0,"0,2475",0,"0,155",0,"0,08625",0,"0,055",0,"0,02",1,"0,4833333333","0,5040817004","0,6471997157","-0,01390226833"
801,"4,91",1,"0,531835206",1,"0,4357053683",1,"0,3320848939",0,"0,2471910112",0,"0,1548064919",0,"0,0861423221",0,"0,05493133583",0,"0,01997503121",1,"0,5","0,5040817004","0,6425879157","-0,004611799988"
802,"2,29",1,"0,5324189526",1,"0,4364089776",1,"0,3329177057",1,"0,2481296758",0,"0,1546134663",0,"0,08603491272",0,"0,05486284289",0,"0,01995012469",1,"0,5","0,5040817004","0,6483129173","0,005725001574"
803,"8,11",1,"0,5330012453",1,"0,4371108344",0,"0,3325031133",0,"0,2478206725",0,"0,1544209215",0,"0,08592777086",0,"0,05479452055",0,"0,0199252802",1,"0,5","0,5040817004","0,6546866306","0,006373713288"
804,"1,01",1,"0,5335820896",1,"0,4378109453",1,"0,3333333333",1,"0,2487562189",1,"0,1554726368",0,"0,08582089552",0,"0,05472636816",0,"0,01990049751",1,"0,5","0,5040817004","0,6617241135","0,007037482937"
805,"10,09",0,"0,5329192547",0,"0,4372670807",0,"0,3329192547",0,"0,248447205",0,"0,1552795031",0,"0,08571428571",0,"0,05465838509",0,"0,0198757764",0,"0,5166666667","0,5040817004","0,6833580381","0,02163392458"
806,"1,44",1,"0,5334987593",1,"0,4379652605",1,"0,3337468983",1,"0,2493796526",1,"0,1563275434",1,"0,08684863524",0,"0,05459057072",0,"0,01985111663",1,"0,5166666667","0,5035393853","0,6721342746","-0,01122376346"
807,"30,47",0,"0,5328376704",0,"0,4374225527",0,"0,3333333333",0,"0,249070632",0,"0,156133829",0,"0,08674101611",0,"0,05452292441",0,"0,01982651797",0,"0,5166666667","0,5040817004","0,6754449743","0,003310699669"
808,"5,87",1,"0,5334158416",1,"0,4381188119",1,"0,3341584158",1,"0,25",1,"0,1571782178",1,"0,08787128713",1,"0,05569306931",0,"0,0198019802",1,"0,5","0,5040817004","0,6754449743",0
809,"1,52",1,"0,5339925834",1,"0,4388133498",1,"0,3349814586",1,"0,2509270705",0,"0,1569839308",0,"0,08776266996",0,"0,05562422744",0,"0,01977750309",1,"0,5","0,5040817004","0,6754449743",0
810,"5,97",0,"0,5333333333",0,"0,4382716049",0,"0,3345679012",0,"0,250617284",0,"0,1567901235",0,"0,08765432099",0,"0,05555555556",0,"0,01975308642",0,"0,5","0,5040817004","0,6833580381","0,007913063791"
811,"1,03",1,"0,5339087546",1,"0,4389642417",1,"0,3353884094",1,"0,251541307",1,"0,1578298397",0,"0,08754623921",0,"0,05548705302",0,"0,01972872996",1,"0,5","0,5040817004","0,704116184","0,02075814587"
812,"2,36",0,"0,5332512315",0,"0,4384236453",0,"0,3349753695",0,"0,2512315271",0,"0,157635468",0,"0,08743842365",0,"0,05541871921",0,"0,0197044335",0,"0,5166666667","0,5040817004","0,7293727163","0,02525653231"
813,"1,06",1,"0,5338253383",1,"0,4391143911",0,"0,3345633456",0,"0,2509225092",0,"0,1574415744",0,"0,08733087331",0,"0,05535055351",0,"0,0196801968",1,"0,5","0,5040817004","0,7405851682","0,01121245195"
814,"1,26",0,"0,5331695332",0,"0,4385749386",0,"0,3341523342",0,"0,2506142506",0,"0,1572481572",0,"0,08722358722",0,"0,05528255528",0,"0,01965601966",0,"0,5166666667","0,5040817004","0,7688304329","0,02824526473"
815,"1,22",0,"0,5325153374",0,"0,4380368098",0,"0,3337423313",0,"0,2503067485",0,"0,1570552147",0,"0,08711656442",0,"0,05521472393",0,"0,01963190184",0,"0,5166666667","0,5040817004","0,7991485633","0,03031813037"
816,"3,46",0,"0,5318627451",0,"0,4375",0,"0,3333333333",0,"0,25",0,"0,1568627451",0,"0,08700980392",0,"0,05514705882",0,"0,01960784314",0,"0,5166666667","0,5040817004","0,7991485633",0
817,"1,86",1,"0,5324357405",1,"0,4381884945",1,"0,3341493268",0,"0,2496940024",0,"0,1566707466",0,"0,08690330477",0,"0,05507955936",0,"0,01958384333",1,"0,5166666667","0,5035393853","0,785344047","-0,01380451632"
818,"15,95",1,"0,533007335",0,"0,4376528117",0,"0,3337408313",0,"0,2493887531",0,"0,1564792176",0,"0,08679706601",0,"0,05501222494",0,"0,0195599022",0,"0,5166666667","0,5040817004","0,7926775262","0,007333479191"
819,1,1,"0,5335775336",1,"0,4383394383",1,"0,3345543346",1,"0,2503052503",1,"0,1575091575",1,"0,08791208791",0,"0,05494505495",0,"0,01953601954",1,"0,5","0,5040817004","0,7926775262",0
820,"1,24",0,"0,5329268293",0,"0,437804878",0,"0,3341463415",0,"0,25",0,"0,1573170732",0,"0,08780487805",0,"0,05487804878",0,"0,01951219512",0,"0,5","0,5040817004","0,7926775262",0
821,"3,66",0,"0,5322777101",0,"0,43727162",0,"0,3337393423",0,"0,2496954933",0,"0,1571254568",0,"0,08769792935",0,"0,05481120585",0,"0,01948842875",0,"0,5","0,5040817004","0,7926553617","-0,00002216451863"
822,"7,18",1,"0,5328467153",1,"0,4379562044",1,"0,3345498783",0,"0,2493917275",0,"0,1569343066",0,"0,08759124088",0,"0,05474452555",0,"0,01946472019",1,"0,5","0,5040817004","0,7928831272","0,0002277655515"
823,"1,27",1,"0,5334143378",1,"0,4386391252",1,"0,3353584447",1,"0,2503037667",1,"0,1579586877",0,"0,08748481166",0,"0,05467800729",0,"0,01944106926",1,"0,5","0,5040817004","0,8070259554","0,01414282815"
824,"37,28",0,"0,5327669903",0,"0,4381067961",0,"0,3349514563",0,"0,25",0,"0,1577669903",0,"0,08737864078",0,"0,05461165049",0,"0,01941747573",0,"0,5166666667","0,5040817004","0,8070259554",0
825,"1,09",1,"0,5333333333",1,"0,4387878788",1,"0,3357575758",1,"0,2509090909",1,"0,1587878788",1,"0,08848484848",1,"0,05575757576",0,"0,01939393939",1,"0,5166666667","0,5035393853","0,7928831272","-0,01414282815"
826,"2,19",0,"0,5326876513",0,"0,4382566586",0,"0,3353510896",0,"0,2506053269",0,"0,1585956416",0,"0,08837772397",0,"0,05569007264",0,"0,01937046005",0,"0,5333333333","0,5035393853","0,7639975574","-0,02888556979"
827,"4,27",1,"0,5332527207",1,"0,4389359129",0,"0,3349455865",0,"0,2503022975",0,"0,1584038694",0,"0,08827085852",0,"0,05562273277",0,"0,01934703748",1,"0,5333333333","0,5024529992","0,680779501","-0,08321805642"
828,"2,6",1,"0,5338164251",1,"0,4396135266",1,"0,3357487923",1,"0,2512077295",0,"0,1582125604",0,"0,08816425121",0,"0,05555555556",0,"0,0193236715",1,"0,5333333333","0,5024529992","0,6132237418","-0,06755575923"
829,"3,4",1,"0,5343787696",1,"0,4402895054",0,"0,3353437877",0,"0,2509047045",0,"0,1580217129",0,"0,08805790109",0,"0,05548854041",0,"0,01930036188",1,"0,55","0,5008190014","0,4045208295","-0,2087029123"
830,"1,52",1,"0,534939759",1,"0,4409638554",1,"0,3361445783",0,"0,2506024096",0,"0,1578313253",0,"0,08795180723",0,"0,05542168675",0,"0,01927710843",1,"0,55","0,5008190014","0,2538147247","-0,1507061048"
831,"1,36",0,"0,5342960289",0,"0,440433213",0,"0,3357400722",0,"0,2503008424",0,"0,1576413959",0,"0,08784596871",0,"0,05535499398",0,"0,01925391095",0,"0,55","0,5024529992","0,210971515","-0,04284320971"
832,"5,95",0,"0,5336538462",0,"0,4399038462",0,"0,3353365385",0,"0,25",0,"0,1574519231",0,"0,08774038462",0,"0,05528846154",0,"0,01923076923",0,"0,55","0,5024529992","0,1701481924","-0,04082332258"
833,1,1,"0,5342136855",1,"0,4405762305",1,"0,3361344538",1,"0,2509003601",1,"0,1584633854",0,"0,08763505402",0,"0,05522208884",0,"0,01920768307",1,"0,55","0,5008190014","0,05821247926","-0,1119357131"
834,1,0,"0,5335731415",0,"0,4400479616",0,"0,3357314149",0,"0,2505995204",0,"0,1582733813",0,"0,08752997602",0,"0,0551558753",0,"0,01918465228",0,"0,55","0,5024529992","0,006982690055","-0,05122978921"
835,1,0,"0,5329341317",0,"0,4395209581",0,"0,3353293413",0,"0,2502994012",0,"0,1580838323",0,"0,0874251497",0,"0,05508982036",0,"0,01916167665",0,"0,55","0,5024529992","-0,09460531662","-0,1015880067"
836,"2,84",0,"0,5322966507",0,"0,4389952153",0,"0,3349282297",0,"0,25",0,"0,1578947368",0,"0,08732057416",0,"0,05502392344",0,"0,01913875598",0,"0,5333333333","0,5035393853","-0,1189135734","-0,02430825675"
837,"1,6",1,"0,5328554361",1,"0,4396654719",1,"0,3357228196",0,"0,2497013142",0,"0,1577060932",0,"0,08721624851",0,"0,05495818399",0,"0,01911589008",1,"0,5166666667","0,5035393853","-0,149661625","-0,03074805166"
838,"24,94",0,"0,5322195704",0,"0,4391408115",0,"0,3353221957",0,"0,2494033413",0,"0,1575178998",0,"0,08711217184",0,"0,05489260143",0,"0,01909307876",0,"0,5333333333","0,5035393853","-0,1680396386","-0,01837801358"
839,"15,21",1,"0,5327771156",1,"0,4398092968",1,"0,3361144219",1,"0,2502979738",1,"0,1585220501",1,"0,08820023838",1,"0,05601907032",0,"0,01907032181",1,"0,5166666667","0,5035393853","-0,205684828","-0,03764518944"
840,"6,46",1,"0,5333333333",1,"0,4404761905",1,"0,3369047619",1,"0,2511904762",1,"0,1595238095",1,"0,08928571429",0,"0,05595238095",0,"0,01904761905",1,"0,5166666667","0,5035393853","-0,2483944827","-0,0427096547"
841,"1,19",1,"0,5338882283",1,"0,4411414982",1,"0,3376932224",1,"0,2520808561",1,"0,1605231867",0,"0,08917954816",0,"0,05588585018",0,"0,01902497027",1,"0,5166666667","0,5035393853","-0,2971470192","-0,04875253642"
842,"2,54",0,"0,5332541568",0,"0,4406175772",0,"0,3372921615",0,"0,2517814727",0,"0,1603325416",0,"0,0890736342",0,"0,05581947743",0,"0,0190023753",0,"0,5333333333","0,5035393853","-0,3295804416","-0,03243342245"
843,"6,78",1,"0,5338078292",1,"0,4412811388",0,"0,3368920522",0,"0,2514827995",0,"0,1601423488",0,"0,08896797153",0,"0,05575326216",0,"0,01897983393",1,"0,5166666667","0,5035393853","-0,3320557934","-0,002475351778"
844,"1,71",1,"0,5343601896",1,"0,441943128",1,"0,3376777251",1,"0,2523696682",1,"0,1611374408",0,"0,08886255924",0,"0,05568720379",0,"0,01895734597",1,"0,5166666667","0,5035393853","-0,3231665927","0,008889200738"
